START_TIME, END_TIME, CHAMBER, RECIPE, LOT_ID, WAFER_ID, SLOT_NUM
10/19/2017 12:00:29 PM,10/19/2017 12:01:34 PM,SDC1,161110 Vac Prewet,notspecified,notspecified,0
DATE_TIME, Manometer1000,Manometer100,
10/19/2017 12:01:15 PM,754.082,100,
10/19/2017 12:01:16 PM,671.377,100,
10/19/2017 12:01:17 PM,228.492,100,
10/19/2017 12:01:18 PM,136.357,99.893,
10/19/2017 12:01:19 PM,87.771,83.413,
10/19/2017 12:01:20 PM,58.016,53.633,
10/19/2017 12:01:21 PM,40.04,36.842,
10/19/2017 12:01:22 PM,30.457,27.482,
10/19/2017 12:01:23 PM,24.079,21.357,
10/19/2017 12:01:24 PM,20.02,17.64,
10/19/2017 12:01:25 PM,17.151,14.902,
10/19/2017 12:01:26 PM,14.74,12.955,
10/19/2017 12:01:27 PM,13.062,11.603,
10/19/2017 12:01:28 PM,11.75,10.453,
10/19/2017 12:01:29 PM,10.743,9.662,
10/19/2017 12:01:30 PM,10.01,8.997,
10/19/2017 12:01:31 PM,9.43,8.487,
10/19/2017 12:01:32 PM,13.611,11.563,
10/19/2017 12:01:33 PM,17.273,15.641,
10/19/2017 12:01:34 PM,15.87,15.033,
10/19/2017 12:01:35 PM,15.503,14.948,
10/19/2017 12:01:36 PM,15.412,14.939,
10/19/2017 12:01:37 PM,15.381,14.939,
10/19/2017 12:01:38 PM,15.381,14.945,
10/19/2017 12:01:39 PM,15.381,14.945,
10/19/2017 12:01:40 PM,15.351,14.948,
10/19/2017 12:01:41 PM,15.381,14.948,
10/19/2017 12:01:42 PM,15.381,14.948,
10/19/2017 12:01:43 PM,15.381,14.951,
10/19/2017 12:01:44 PM,15.381,14.951,
10/19/2017 12:01:45 PM,15.381,14.96,
10/19/2017 12:01:46 PM,15.412,19.666,
10/19/2017 12:01:47 PM,20.234,23.795,
10/19/2017 12:01:48 PM,23.499,24.357,
10/19/2017 12:01:49 PM,24.659,24.729,
10/19/2017 12:01:50 PM,25.178,25.022,
10/19/2017 12:01:51 PM,62.593,88.775,
10/19/2017 12:01:52 PM,467.421,100,
10/19/2017 12:01:53 PM,604.846,100,
10/19/2017 12:01:54 PM,689.291,100,
10/19/2017 12:01:55 PM,739.525,100,
10/19/2017 12:01:56 PM,752.403,100,
10/19/2017 12:01:57 PM,754.326,100,
10/19/2017 12:01:58 PM,754.601,100,
10/19/2017 12:01:59 PM,754.601,100,
10/19/2017 12:02:00 PM,754.509,100,
10/19/2017 12:02:01 PM,754.418,100,
10/19/2017 12:02:02 PM,754.112,100,
10/19/2017 12:02:03 PM,753.807,100,
10/19/2017 12:02:04 PM,753.868,100,
10/19/2017 12:02:05 PM,753.929,100,
10/19/2017 12:02:06 PM,754.082,100,
10/19/2017 12:02:07 PM,754.173,100,
10/19/2017 12:02:08 PM,754.143,100,
10/19/2017 12:02:09 PM,754.112,100,
10/19/2017 12:02:10 PM,754.143,100,
10/19/2017 12:02:11 PM,754.143,100,
10/19/2017 12:02:12 PM,754.112,100,
10/19/2017 12:02:13 PM,754.112,100,
10/19/2017 12:02:14 PM,754.112,100,
10/19/2017 12:02:15 PM,754.143,100,
10/19/2017 12:02:16 PM,754.112,100,
10/19/2017 12:02:17 PM,754.112,100,
10/19/2017 12:02:18 PM,754.112,100,
10/19/2017 12:02:19 PM,754.112,100,
10/19/2017 12:02:20 PM,754.112,100,
