START_TIME, END_TIME, CHAMBER, RECIPE, LOT_ID, WAFER_ID, SLOT_NUM
9/26/2016 11:58:17 AM,9/26/2016 11:59:37 AM,SDC1,AVacPrewet,notspecified,notspecified,0
DATE_TIME, Manometer1000,Manometer100,
9/26/2016 11:58:17 AM,694.3,100,
9/26/2016 11:58:18 AM,694.3,100,
9/26/2016 11:58:19 AM,652.5,100,
9/26/2016 11:58:20 AM,467,100,
9/26/2016 11:58:21 AM,248.2,100,
9/26/2016 11:58:22 AM,142.2,99.9,
9/26/2016 11:58:23 AM,94.6,84.7,
9/26/2016 11:58:24 AM,69.1,63.9,
9/26/2016 11:58:25 AM,56.2,51.2,
9/26/2016 11:58:26 AM,48.1,44.2,
9/26/2016 11:58:27 AM,42.8,38.2,
9/26/2016 11:58:28 AM,39.1,38.5,
9/26/2016 11:58:29 AM,45.4,47.2,
9/26/2016 11:58:30 AM,49.6,49.4,
9/26/2016 11:58:31 AM,50.1,49.8,
9/26/2016 11:58:32 AM,50.4,49.9,
9/26/2016 11:58:33 AM,50.5,49.9,
9/26/2016 11:58:34 AM,50.5,49.9,
9/26/2016 11:58:35 AM,50.5,49.9,
9/26/2016 11:58:36 AM,50.5,49.9,
9/26/2016 11:58:37 AM,50.5,50,
9/26/2016 11:58:38 AM,50.5,50,
9/26/2016 11:58:39 AM,50.5,50,
9/26/2016 11:58:40 AM,50.5,50,
9/26/2016 11:58:41 AM,50.5,50,
9/26/2016 11:58:42 AM,50.5,49.9,
9/26/2016 11:58:43 AM,156.2,67.8,
9/26/2016 11:58:44 AM,496.7,100,
9/26/2016 11:58:45 AM,565.8,100,
9/26/2016 11:58:46 AM,636.8,100,
9/26/2016 11:58:48 AM,681,100,
9/26/2016 11:58:49 AM,693.3,100,
9/26/2016 11:58:50 AM,694.4,100,
9/26/2016 11:58:51 AM,694.6,100,
9/26/2016 11:58:52 AM,694.6,100,
9/26/2016 11:58:53 AM,694.6,100,
9/26/2016 11:58:54 AM,694.5,100,
9/26/2016 11:58:55 AM,694.2,100,
9/26/2016 11:58:56 AM,694.2,100,
9/26/2016 11:58:57 AM,694.3,100,
9/26/2016 11:58:58 AM,694.4,100,
9/26/2016 11:58:59 AM,694.4,100,
9/26/2016 11:59:00 AM,699.5,100,
9/26/2016 11:59:01 AM,701.1,100,
9/26/2016 11:59:02 AM,697.3,100,
9/26/2016 11:59:03 AM,697.1,100,
9/26/2016 11:59:04 AM,696.9,100,
9/26/2016 11:59:05 AM,696.5,100,
9/26/2016 11:59:06 AM,696.7,100,
9/26/2016 11:59:07 AM,696.8,100,
9/26/2016 11:59:08 AM,696.5,100,
9/26/2016 11:59:09 AM,696.1,100,
9/26/2016 11:59:10 AM,696.1,100,
9/26/2016 11:59:11 AM,696.2,100,
9/26/2016 11:59:12 AM,696.5,100,
9/26/2016 11:59:13 AM,696.4,100,
9/26/2016 11:59:14 AM,696.2,100,
9/26/2016 11:59:15 AM,696.3,100,
9/26/2016 11:59:16 AM,696.5,100,
9/26/2016 11:59:17 AM,696.4,100,
9/26/2016 11:59:18 AM,696.1,100,
9/26/2016 11:59:19 AM,696,100,
9/26/2016 11:59:20 AM,696.1,100,
9/26/2016 11:59:21 AM,696.3,100,
9/26/2016 11:59:22 AM,696.2,100,
9/26/2016 11:59:23 AM,696.2,100,
9/26/2016 11:59:24 AM,696.3,100,
9/26/2016 11:59:25 AM,696.2,100,
9/26/2016 11:59:26 AM,696,100,
9/26/2016 11:59:27 AM,696.1,100,
9/26/2016 11:59:28 AM,696.2,100,
9/26/2016 11:59:29 AM,695.6,100,
9/26/2016 11:59:30 AM,694.6,100,
9/26/2016 11:59:31 AM,694.4,100,
9/26/2016 11:59:32 AM,694.3,100,
9/26/2016 11:59:33 AM,694.3,100,
9/26/2016 11:59:34 AM,694.3,100,
9/26/2016 11:59:35 AM,694.3,100,
9/26/2016 11:59:36 AM,694.3,100,
9/26/2016 11:59:37 AM,694.3,100,
