START_TIME, END_TIME, CHAMBER, RECIPE, LOT_ID, WAFER_ID, SLOT_NUM
9/24/2016 3:18:51 PM,9/24/2016 3:20:06 PM,SDC1,VacTest,notspecified,notspecified,0
DATE_TIME, Manometer1000,Manometer100,
9/24/2016 3:18:51 PM,698.3,100,
9/24/2016 3:18:52 PM,698.5,100,
9/24/2016 3:18:53 PM,698.7,100,
9/24/2016 3:18:54 PM,698.8,100,
9/24/2016 3:18:55 PM,698.9,100,
9/24/2016 3:18:56 PM,699,100,
9/24/2016 3:18:57 PM,613.7,100,
9/24/2016 3:18:58 PM,241.3,100,
9/24/2016 3:18:59 PM,181.3,100,
9/24/2016 3:19:00 PM,135.9,100,
9/24/2016 3:19:01 PM,101.1,90.3,
9/24/2016 3:19:02 PM,79.7,71.1,
9/24/2016 3:19:03 PM,66.2,60,
9/24/2016 3:19:04 PM,57.7,53.4,
9/24/2016 3:19:05 PM,53.1,48.6,
9/24/2016 3:19:06 PM,48.7,45.7,
9/24/2016 3:19:07 PM,45.9,43.5,
9/24/2016 3:19:08 PM,43.6,41.8,
9/24/2016 3:19:09 PM,41.8,40.3,
9/24/2016 3:19:10 PM,40.2,38.5,
9/24/2016 3:19:11 PM,38.3,37.2,
9/24/2016 3:19:12 PM,37.3,36.9,
9/24/2016 3:19:13 PM,37,36.7,
9/24/2016 3:19:14 PM,36.6,36.3,
9/24/2016 3:19:15 PM,36.5,36.6,
9/24/2016 3:19:16 PM,36.5,36,
9/24/2016 3:19:17 PM,36,35.7,
9/24/2016 3:19:18 PM,35.8,35.8,
9/24/2016 3:19:19 PM,35.6,35.2,
9/24/2016 3:19:20 PM,35.3,35.2,
9/24/2016 3:19:21 PM,35.2,35.4,
9/24/2016 3:19:22 PM,74.4,77.8,
9/24/2016 3:19:23 PM,331.6,100,
9/24/2016 3:19:24 PM,367.6,100,
9/24/2016 3:19:25 PM,372.4,100,
9/24/2016 3:19:26 PM,377.8,100,
9/24/2016 3:19:27 PM,382.5,100,
9/24/2016 3:19:28 PM,384.3,100,
9/24/2016 3:19:29 PM,384.1,100,
9/24/2016 3:19:30 PM,383.2,100,
9/24/2016 3:19:31 PM,381.8,100,
9/24/2016 3:19:32 PM,380.3,100,
9/24/2016 3:19:34 PM,379,100,
9/24/2016 3:19:35 PM,377.7,100,
9/24/2016 3:19:36 PM,376.8,100,
9/24/2016 3:19:37 PM,376.1,100,
9/24/2016 3:19:38 PM,432.4,100,
9/24/2016 3:19:39 PM,571.1,100,
9/24/2016 3:19:40 PM,637.7,100,
9/24/2016 3:19:41 PM,675.4,100,
9/24/2016 3:19:42 PM,688.7,100,
9/24/2016 3:19:43 PM,690.7,100,
9/24/2016 3:19:44 PM,691.1,100,
9/24/2016 3:19:45 PM,691.2,100,
9/24/2016 3:19:46 PM,691.2,100,
9/24/2016 3:19:47 PM,691.1,100,
9/24/2016 3:19:48 PM,691.1,100,
9/24/2016 3:19:49 PM,691.1,100,
9/24/2016 3:19:50 PM,691.1,100,
9/24/2016 3:19:51 PM,691,100,
9/24/2016 3:19:52 PM,691.1,100,
9/24/2016 3:19:53 PM,691.1,100,
9/24/2016 3:19:54 PM,691,100,
9/24/2016 3:19:55 PM,691,100,
9/24/2016 3:19:56 PM,691,100,
9/24/2016 3:19:57 PM,691,100,
9/24/2016 3:19:58 PM,691,100,
9/24/2016 3:19:59 PM,691,100,
9/24/2016 3:20:00 PM,691,100,
9/24/2016 3:20:01 PM,691,100,
9/24/2016 3:20:02 PM,691,100,
9/24/2016 3:20:03 PM,691,100,
9/24/2016 3:20:04 PM,691,100,
9/24/2016 3:20:05 PM,691,100,
9/24/2016 3:20:06 PM,691,100,
