START_TIME, END_TIME, CHAMBER, RECIPE, LOT_ID, WAFER_ID, SLOT_NUM
9/24/2016 4:29:15 PM,9/24/2016 4:30:35 PM,SDC1,VacTest,notspecified,notspecified,0
DATE_TIME, Manometer1000,Manometer100,
9/24/2016 4:29:15 PM,697,100,
9/24/2016 4:29:16 PM,653.6,100,
9/24/2016 4:29:17 PM,509.6,100,
9/24/2016 4:29:18 PM,461,100,
9/24/2016 4:29:19 PM,300.9,100,
9/24/2016 4:29:20 PM,160.9,99.9,
9/24/2016 4:29:21 PM,89.1,80.2,
9/24/2016 4:29:23 PM,58.6,54,
9/24/2016 4:29:24 PM,43.1,39.7,
9/24/2016 4:29:25 PM,34.2,31.4,
9/24/2016 4:29:26 PM,28.2,26.3,
9/24/2016 4:29:27 PM,24.8,22.5,
9/24/2016 4:29:28 PM,21.5,19.8,
9/24/2016 4:29:29 PM,19.1,17.9,
9/24/2016 4:29:30 PM,17.3,16.4,
9/24/2016 4:29:31 PM,15.9,15.2,
9/24/2016 4:29:32 PM,14.9,14.4,
9/24/2016 4:29:33 PM,14.1,13.7,
9/24/2016 4:29:34 PM,13.4,13.1,
9/24/2016 4:29:35 PM,12.9,12.7,
9/24/2016 4:29:36 PM,12.5,12.4,
9/24/2016 4:29:37 PM,12.1,12.1,
9/24/2016 4:29:38 PM,11.9,11.9,
9/24/2016 4:29:39 PM,11.7,11.7,
9/24/2016 4:29:40 PM,11.6,11.6,
9/24/2016 4:29:41 PM,11.4,11.5,
9/24/2016 4:29:42 PM,11.3,11.4,
9/24/2016 4:29:43 PM,11.3,11.5,
9/24/2016 4:29:44 PM,12,13.4,
9/24/2016 4:29:45 PM,13.8,14.6,
9/24/2016 4:29:46 PM,14.5,14.9,
9/24/2016 4:29:47 PM,14.8,14.9,
9/24/2016 4:29:48 PM,14.8,14.9,
9/24/2016 4:29:49 PM,14.8,14.9,
9/24/2016 4:29:50 PM,14.9,14.9,
9/24/2016 4:29:51 PM,14.8,14.9,
9/24/2016 4:29:52 PM,14.9,14.9,
9/24/2016 4:29:53 PM,14.9,14.9,
9/24/2016 4:29:54 PM,14.9,15,
9/24/2016 4:29:55 PM,14.9,15,
9/24/2016 4:29:56 PM,14.9,15,
9/24/2016 4:29:57 PM,14.9,15,
9/24/2016 4:29:58 PM,14.9,15,
9/24/2016 4:29:59 PM,14.9,15,
9/24/2016 4:30:00 PM,14.9,15,
9/24/2016 4:30:01 PM,14.9,15,
9/24/2016 4:30:02 PM,14.9,15,
9/24/2016 4:30:03 PM,14.9,15,
9/24/2016 4:30:04 PM,14.9,15,
9/24/2016 4:30:05 PM,14.9,15,
9/24/2016 4:30:06 PM,14.9,15,
9/24/2016 4:30:07 PM,14.9,15,
9/24/2016 4:30:08 PM,14.9,15,
9/24/2016 4:30:09 PM,14.9,15,
9/24/2016 4:30:10 PM,14.9,15,
9/24/2016 4:30:11 PM,14.9,15,
9/24/2016 4:30:12 PM,14.9,15,
9/24/2016 4:30:13 PM,14.8,15,
9/24/2016 4:30:14 PM,14.9,15,
9/24/2016 4:30:15 PM,14.9,15,
9/24/2016 4:30:16 PM,14.9,40.7,
9/24/2016 4:30:17 PM,416.5,100,
9/24/2016 4:30:18 PM,547,100,
9/24/2016 4:30:19 PM,623.6,100,
9/24/2016 4:30:20 PM,675.3,100,
9/24/2016 4:30:21 PM,689.4,100,
9/24/2016 4:30:22 PM,691.1,100,
9/24/2016 4:30:23 PM,691.3,100,
9/24/2016 4:30:24 PM,691.3,100,
9/24/2016 4:30:25 PM,691.3,100,
9/24/2016 4:30:26 PM,691.2,100,
9/24/2016 4:30:27 PM,691.2,100,
9/24/2016 4:30:28 PM,691.1,100,
9/24/2016 4:30:29 PM,691.1,100,
9/24/2016 4:30:30 PM,691.1,100,
9/24/2016 4:30:31 PM,691,100,
9/24/2016 4:30:32 PM,685.2,100,
9/24/2016 4:30:33 PM,678.4,100,
9/24/2016 4:30:34 PM,673.1,100,
9/24/2016 4:30:35 PM,670,100,
