START_TIME, END_TIME, CHAMBER, RECIPE, LOT_ID, WAFER_ID, SLOT_NUM
11/10/2016 3:32:31 PM,11/10/2016 3:33:34 PM,SDC1,161110 Vac Prewet,notspecified,notspecified,0
DATE_TIME, Manometer1000,Manometer100,
11/10/2016 3:32:36 PM,750.8,100,
11/10/2016 3:32:37 PM,726,100,
11/10/2016 3:32:38 PM,582.3,100,
11/10/2016 3:32:39 PM,387.2,100,
11/10/2016 3:32:40 PM,185.2,99.9,
11/10/2016 3:32:41 PM,107.4,83.3,
11/10/2016 3:32:42 PM,73.6,61,
11/10/2016 3:32:43 PM,56,47.4,
11/10/2016 3:32:44 PM,45.5,39.6,
11/10/2016 3:32:45 PM,40.2,35.3,
11/10/2016 3:32:46 PM,35,30.2,
11/10/2016 3:32:47 PM,30.5,27.5,
11/10/2016 3:32:48 PM,28.2,26,
11/10/2016 3:32:49 PM,26.7,24.9,
11/10/2016 3:32:50 PM,25.4,24,
11/10/2016 3:32:51 PM,24.5,23.2,
11/10/2016 3:32:52 PM,23.7,22.4,
11/10/2016 3:32:53 PM,22.9,21.7,
11/10/2016 3:32:54 PM,22.2,21,
11/10/2016 3:32:55 PM,21.7,20.7,
11/10/2016 3:32:56 PM,21.3,20.4,
11/10/2016 3:32:57 PM,21,20.1,
11/10/2016 3:32:58 PM,20.7,20,
11/10/2016 3:32:59 PM,20.6,20.9,
11/10/2016 3:33:00 PM,21.3,21.2,
11/10/2016 3:33:01 PM,21.6,21,
11/10/2016 3:33:02 PM,21.5,20.7,
11/10/2016 3:33:03 PM,21.3,20.5,
11/10/2016 3:33:04 PM,21.1,20.3,
11/10/2016 3:33:05 PM,20.8,19.9,
11/10/2016 3:33:06 PM,20.5,19.6,
11/10/2016 3:33:07 PM,20.6,25.1,
11/10/2016 3:33:08 PM,28.3,31.5,
11/10/2016 3:33:09 PM,31.7,32.3,
11/10/2016 3:33:10 PM,153.2,83.1,
11/10/2016 3:33:11 PM,549.2,100,
11/10/2016 3:33:12 PM,605.5,100,
11/10/2016 3:33:13 PM,679.9,100,
11/10/2016 3:33:14 PM,731.6,100,
11/10/2016 3:33:15 PM,744,100,
11/10/2016 3:33:16 PM,745.4,100,
11/10/2016 3:33:17 PM,745.7,100,
11/10/2016 3:33:18 PM,745.7,100,
11/10/2016 3:33:19 PM,745.6,100,
11/10/2016 3:33:20 PM,745.5,100,
11/10/2016 3:33:21 PM,745.4,100,
11/10/2016 3:33:22 PM,745.3,100,
11/10/2016 3:33:23 PM,745.3,100,
11/10/2016 3:33:24 PM,745.3,100,
11/10/2016 3:33:25 PM,745.3,100,
11/10/2016 3:33:26 PM,745.3,100,
11/10/2016 3:33:27 PM,745.3,100,
11/10/2016 3:33:28 PM,745.2,100,
11/10/2016 3:33:29 PM,745.3,100,
11/10/2016 3:33:30 PM,745.2,100,
11/10/2016 3:33:31 PM,745.2,100,
11/10/2016 3:33:32 PM,745.2,100,
11/10/2016 3:33:33 PM,745.2,100,
11/10/2016 3:33:34 PM,745.2,100,
11/10/2016 3:33:35 PM,745.2,100,
11/10/2016 3:33:36 PM,745.2,100,
11/10/2016 3:33:37 PM,745.2,100,
11/10/2016 3:33:38 PM,745.2,100,
11/10/2016 3:33:39 PM,745.2,100,
