START_TIME, END_TIME, CHAMBER, RECIPE, LOT_ID, WAFER_ID, SLOT_NUM
9/26/2016 9:24:17 AM,9/26/2016 9:25:44 AM,SDC1,AVacPrewet,notspecified,notspecified,0
DATE_TIME, Manometer1000,Manometer100,
9/26/2016 9:24:18 AM,703.2,100,
9/26/2016 9:24:19 AM,701.9,100,
9/26/2016 9:24:20 AM,594.5,100,
9/26/2016 9:24:21 AM,359.1,100,
9/26/2016 9:24:22 AM,191.2,99.9,
9/26/2016 9:24:23 AM,114.7,83.4,
9/26/2016 9:24:24 AM,73.2,57.4,
9/26/2016 9:24:25 AM,53.3,42.3,
9/26/2016 9:24:26 AM,41.4,33.3,
9/26/2016 9:24:27 AM,33.7,27.6,
9/26/2016 9:24:28 AM,28,23.3,
9/26/2016 9:24:29 AM,24.7,20.4,
9/26/2016 9:24:30 AM,21.7,18,
9/26/2016 9:24:31 AM,19.5,16.4,
9/26/2016 9:24:32 AM,17.7,14.9,
9/26/2016 9:24:33 AM,16.3,13.9,
9/26/2016 9:24:34 AM,15.1,13,
9/26/2016 9:24:35 AM,14.2,12.3,
9/26/2016 9:24:36 AM,13.4,11.8,
9/26/2016 9:24:37 AM,12.8,11.3,
9/26/2016 9:24:38 AM,12.4,11,
9/26/2016 9:24:39 AM,12.1,11.1,
9/26/2016 9:24:40 AM,12.1,11,
9/26/2016 9:24:42 AM,12.1,11.1,
9/26/2016 9:24:43 AM,12.2,12.7,
9/26/2016 9:24:44 AM,15.2,14.6,
9/26/2016 9:24:45 AM,15.7,14.9,
9/26/2016 9:24:46 AM,15.9,14.9,
9/26/2016 9:24:47 AM,16,14.9,
9/26/2016 9:24:48 AM,16,14.9,
9/26/2016 9:24:49 AM,16,14.9,
9/26/2016 9:24:50 AM,16,15,
9/26/2016 9:24:51 AM,16,15,
9/26/2016 9:24:52 AM,16,15,
9/26/2016 9:24:53 AM,16.1,15,
9/26/2016 9:24:54 AM,16.1,15,
9/26/2016 9:24:55 AM,16,15,
9/26/2016 9:24:56 AM,180.6,100,
9/26/2016 9:24:57 AM,518,100,
9/26/2016 9:24:58 AM,613.8,100,
9/26/2016 9:24:59 AM,678.2,100,
9/26/2016 9:25:00 AM,694.8,100,
9/26/2016 9:25:01 AM,695.6,100,
9/26/2016 9:25:02 AM,695.2,100,
9/26/2016 9:25:03 AM,694.5,100,
9/26/2016 9:25:04 AM,694,100,
9/26/2016 9:25:05 AM,693.7,100,
9/26/2016 9:25:06 AM,693.6,100,
9/26/2016 9:25:07 AM,693.5,100,
9/26/2016 9:25:08 AM,693.5,100,
9/26/2016 9:25:09 AM,693.7,100,
9/26/2016 9:25:10 AM,694,100,
9/26/2016 9:25:11 AM,694.4,100,
9/26/2016 9:25:12 AM,694.6,100,
9/26/2016 9:25:13 AM,694.8,100,
9/26/2016 9:25:14 AM,694.9,100,
9/26/2016 9:25:15 AM,694.9,100,
9/26/2016 9:25:16 AM,695.1,100,
9/26/2016 9:25:17 AM,695.1,100,
9/26/2016 9:25:18 AM,695.2,100,
9/26/2016 9:25:19 AM,695.2,100,
9/26/2016 9:25:20 AM,695.2,100,
9/26/2016 9:25:21 AM,695.2,100,
9/26/2016 9:25:22 AM,695.2,100,
9/26/2016 9:25:23 AM,695.2,100,
9/26/2016 9:25:24 AM,695.2,100,
9/26/2016 9:25:25 AM,695.2,100,
9/26/2016 9:25:26 AM,695.2,100,
9/26/2016 9:25:27 AM,695.2,100,
9/26/2016 9:25:28 AM,695.2,100,
9/26/2016 9:25:29 AM,695.2,100,
9/26/2016 9:25:30 AM,695.2,100,
9/26/2016 9:25:31 AM,695.2,100,
9/26/2016 9:25:32 AM,695.2,100,
9/26/2016 9:25:33 AM,695.2,100,
9/26/2016 9:25:34 AM,695.2,100,
9/26/2016 9:25:35 AM,695.2,100,
9/26/2016 9:25:36 AM,695.2,100,
9/26/2016 9:25:37 AM,695.2,100,
9/26/2016 9:25:38 AM,695.2,100,
9/26/2016 9:25:39 AM,695.2,100,
9/26/2016 9:25:40 AM,695.2,100,
9/26/2016 9:25:41 AM,695.2,100,
9/26/2016 9:25:42 AM,695.1,100,
9/26/2016 9:25:43 AM,695.2,100,
9/26/2016 9:25:44 AM,695.2,100,
