START_TIME, END_TIME, CHAMBER, RECIPE, LOT_ID, WAFER_ID, SLOT_NUM
1/9/2020 9:22:36 AM,1/9/2020 9:33:19 AM,SDC3,200107 Al 30V  200mA,COSMOS-2,notspecified,05
1/9/2020 9:23:17 AM,99,175.2819,5,30.009,18.3,0.0793,
1/9/2020 9:23:18 AM,100,175.2819,5,30.009,18.3,0.0793,
1/9/2020 9:23:19 AM,102,175.2819,5,30.009,18.3,0.0782,
1/9/2020 9:23:20 AM,99,175.2819,5.1,30.009,18.3,0.0787,
1/9/2020 9:23:21 AM,95,175.2885,5.1,30.009,18.3,0.0787,
1/9/2020 9:23:22 AM,99,175.2885,5.1,30.009,18.3,0.0774,
1/9/2020 9:23:23 AM,98,175.2885,5.1,30.009,18.3,0.0777,
1/9/2020 9:23:24 AM,97,175.2885,5,30.009,18.3,0.0777,
1/9/2020 9:23:25 AM,100,175.2885,5,30.009,18.3,0.0771,
1/9/2020 9:23:26 AM,99,175.295,5,30.009,18.3,0.0773,
1/9/2020 9:23:27 AM,96,175.295,5.1,30.009,18.3,0.0773,
1/9/2020 9:23:28 AM,99,175.295,5.1,30.009,18.3,0.0773,
1/9/2020 9:23:29 AM,100,175.295,5.1,30.009,18.3,0.0773,
1/9/2020 9:23:30 AM,96,175.295,5.1,30.009,18.3,0.076,
1/9/2020 9:23:31 AM,104,175.3015,5.1,30.009,18.3,0.0766,
1/9/2020 9:23:32 AM,99,175.3015,5.1,30.009,18.3,0.0766,
1/9/2020 9:23:33 AM,94,175.3015,5.1,30.009,18.3,0.0755,
1/9/2020 9:23:34 AM,102,175.3015,5,30.009,18.3,0.076,
1/9/2020 9:23:35 AM,100,175.3015,5,30.009,18.3,0.076,
1/9/2020 9:23:36 AM,99,175.308,4.9,30.009,18.3,0.0744,
1/9/2020 9:23:37 AM,99,175.308,4.9,30.008,18.3,0.0749,
1/9/2020 9:23:38 AM,99,175.308,4.9,30.008,18.3,0.0749,
1/9/2020 9:23:39 AM,99,175.308,4.9,30.009,18.3,0.0738,
1/9/2020 9:23:40 AM,102,175.308,4.9,30.009,18.3,0.0743,
1/9/2020 9:23:41 AM,99,175.3142,4.9,30.009,18.3,0.0743,
1/9/2020 9:23:42 AM,100,175.3142,4.9,30.009,18.3,0.0733,
1/9/2020 9:23:43 AM,105,175.3142,4.9,30.009,18.3,0.0735,
1/9/2020 9:23:44 AM,98,175.3142,4.9,30.009,18.3,0.0735,
1/9/2020 9:23:45 AM,98,175.3142,4.9,30.009,18.3,0.0727,
1/9/2020 9:23:46 AM,95,175.3203,4.9,30.009,18.3,0.0727,
1/9/2020 9:23:47 AM,100,175.3203,4.9,30.009,18.3,0.0725,
1/9/2020 9:23:48 AM,100,175.3203,5,30.009,18.3,0.0725,
1/9/2020 9:23:49 AM,99,175.3203,5.1,30.009,18.3,0.0725,
1/9/2020 9:23:50 AM,98,175.3203,5.1,30.009,18.3,0.0717,
1/9/2020 9:23:51 AM,100,175.3264,5,30.009,18.3,0.072,
1/9/2020 9:23:52 AM,101,175.3264,5,30.009,18.3,0.072,
1/9/2020 9:23:53 AM,104,175.3264,5,30.009,18.3,0.0714,
1/9/2020 9:23:54 AM,99,175.3264,5,30.009,18.3,0.0717,
1/9/2020 9:23:55 AM,95,175.3264,5,30.009,18.3,0.0717,
1/9/2020 9:23:56 AM,102,175.3324,5,30.009,18.3,0.0706,
1/9/2020 9:23:57 AM,101,175.3324,5,30.009,18.3,0.0706,
1/9/2020 9:23:58 AM,100,175.3324,5.1,30.009,18.3,0.0706,
1/9/2020 9:23:59 AM,105,175.3324,5.1,30.008,18.3,0.0701,
1/9/2020 9:24:00 AM,99,175.3324,5,30.008,18.3,0.0701,
1/9/2020 9:24:01 AM,96,175.3383,4.9,30.009,18.3,0.0697,
1/9/2020 9:24:02 AM,105,175.3383,4.9,30.009,18.3,0.0695,
1/9/2020 9:24:03 AM,99,175.3383,5,30.009,18.3,0.0695,
1/9/2020 9:24:04 AM,100,175.3383,5,30.009,18.3,0.0695,
1/9/2020 9:24:05 AM,100,175.3383,5,30.009,18.3,0.069,
1/9/2020 9:24:06 AM,100,175.3441,5,30.009,18.3,0.069,
1/9/2020 9:24:07 AM,98,175.3441,5,30.009,18.3,0.069,
1/9/2020 9:24:08 AM,105,175.3441,5,30.009,18.3,0.0681,
1/9/2020 9:24:09 AM,97,175.3441,5,30.009,18.3,0.0681,
1/9/2020 9:24:10 AM,102,175.3441,4.9,30.009,18.3,0.0686,
1/9/2020 9:24:11 AM,100,175.3499,4.9,30.009,18.3,0.0673,
1/9/2020 9:24:12 AM,99,175.3499,5,30.009,18.3,0.0673,
1/9/2020 9:24:13 AM,100,175.3499,5,30.008,18.3,0.0676,
1/9/2020 9:24:14 AM,104,175.3499,5,30.009,18.3,0.067,
1/9/2020 9:24:15 AM,104,175.3499,4.9,30.009,18.3,0.067,
1/9/2020 9:24:16 AM,101,175.3556,4.9,30.009,18.3,0.0668,
1/9/2020 9:24:17 AM,100,175.3556,5,30.008,18.3,0.0663,
1/9/2020 9:24:18 AM,100,175.3556,5,30.008,18.3,0.0663,
1/9/2020 9:24:19 AM,100,175.3556,5.1,30.009,18.3,0.0663,
1/9/2020 9:24:20 AM,99,175.3556,5.1,30.009,18.3,0.0663,
1/9/2020 9:24:21 AM,103,175.3612,5.1,30.009,18.3,0.066,
1/9/2020 9:24:22 AM,98,175.3612,5.1,30.009,18.3,0.0655,
1/9/2020 9:24:23 AM,99,175.3612,5.1,30.009,18.3,0.0655,
1/9/2020 9:24:24 AM,103,175.3612,5.2,30.009,18.3,0.0659,
1/9/2020 9:24:25 AM,100,175.3667,5.1,30.009,18.3,0.0651,
1/9/2020 9:24:26 AM,97,175.3667,5.1,30.009,18.3,0.0651,
1/9/2020 9:24:27 AM,98,175.3667,5.1,30.009,18.3,0.0652,
1/9/2020 9:24:29 AM,101,175.3667,5.1,30.008,18.3,0.0644,
1/9/2020 9:24:30 AM,99,175.3667,5,30.008,18.3,0.0644,
1/9/2020 9:24:31 AM,102,175.3721,5,30.009,18.3,0.0649,
1/9/2020 9:24:32 AM,96,175.3721,5,30.009,18.3,0.0638,
1/9/2020 9:24:33 AM,99,175.3721,5,30.009,18.3,0.0638,
1/9/2020 9:24:34 AM,97,175.3721,5,30.009,18.3,0.0643,
1/9/2020 9:24:35 AM,99,175.3721,5.1,30.009,18.3,0.0643,
1/9/2020 9:24:36 AM,99,175.3721,5.1,30.008,18.3,0.0632,
1/9/2020 9:24:37 AM,99,175.3776,5,30.009,18.3,0.0638,
1/9/2020 9:24:38 AM,104,175.3776,5,30.009,18.3,0.0638,
1/9/2020 9:24:39 AM,98,175.3776,5,30.009,18.3,0.0625,
1/9/2020 9:24:40 AM,99,175.3776,5,30.009,18.3,0.0632,
1/9/2020 9:24:41 AM,99,175.3776,5,30.009,18.3,0.0632,
1/9/2020 9:24:42 AM,99,175.383,5,30.009,18.3,0.0621,
1/9/2020 9:24:43 AM,100,175.383,5,30.009,18.3,0.0624,
1/9/2020 9:24:44 AM,95,175.383,5.1,30.009,18.3,0.0624,
1/9/2020 9:24:45 AM,99,175.383,5.1,30.009,18.3,0.0616,
1/9/2020 9:24:46 AM,101,175.383,5.1,30.009,18.3,0.0616,
1/9/2020 9:24:47 AM,107,175.3883,5.1,30.009,18.3,0.0616,
1/9/2020 9:24:48 AM,100,175.3883,5.1,30.009,18.3,0.0613,
1/9/2020 9:24:49 AM,98,175.3883,5.1,30.009,18.3,0.0614,
1/9/2020 9:24:50 AM,100,175.3883,5.1,30.009,18.3,0.0614,
1/9/2020 9:24:51 AM,95,175.3883,5.1,30.009,18.3,0.0613,
1/9/2020 9:24:52 AM,99,175.3935,5,30.009,18.3,0.0608,
1/9/2020 9:24:53 AM,106,175.3935,5,30.009,18.3,0.0608,
1/9/2020 9:24:54 AM,98,175.3935,5,30.009,18.3,0.0606,
1/9/2020 9:24:55 AM,102,175.3935,5,30.009,18.3,0.0606,
1/9/2020 9:24:56 AM,100,175.3935,5,30.009,18.3,0.0598,
1/9/2020 9:24:57 AM,95,175.3985,5.1,30.009,18.3,0.0605,
1/9/2020 9:24:58 AM,100,175.3985,5.1,30.009,18.3,0.0605,
1/9/2020 9:24:59 AM,104,175.3985,5.1,30.009,18.3,0.0594,
1/9/2020 9:25:00 AM,104,175.3985,5.1,30.009,18.3,0.0598,
1/9/2020 9:25:01 AM,100,175.3985,5,30.009,18.3,0.0598,
1/9/2020 9:25:02 AM,99,175.4035,5,30.009,18.3,0.0589,
1/9/2020 9:25:03 AM,105,175.4035,5,30.009,18.3,0.0595,
1/9/2020 9:25:04 AM,98,175.4035,5,30.009,18.3,0.0595,
1/9/2020 9:25:05 AM,101,175.4035,5,30.009,18.3,0.0586,
1/9/2020 9:25:06 AM,98,175.4035,5.1,30.009,18.3,0.0589,
1/9/2020 9:25:07 AM,99,175.4086,5.1,30.009,18.3,0.0589,
1/9/2020 9:25:08 AM,99,175.4086,5,30.009,18.3,0.0579,
1/9/2020 9:25:09 AM,103,175.4086,5,30.009,18.3,0.0583,
1/9/2020 9:25:10 AM,103,175.4086,5,30.009,18.3,0.0583,
1/9/2020 9:25:11 AM,102,175.4086,5,30.009,18.3,0.0575,
1/9/2020 9:25:12 AM,100,175.4135,5,30.009,18.3,0.0578,
1/9/2020 9:25:13 AM,100,175.4135,5,30.009,18.3,0.0578,
1/9/2020 9:25:14 AM,98,175.4135,5.1,30.009,18.3,0.0571,
1/9/2020 9:25:15 AM,96,175.4135,5.1,30.009,18.3,0.0571,
1/9/2020 9:25:16 AM,103,175.4135,5.1,30.009,18.3,0.0571,
1/9/2020 9:25:17 AM,99,175.4182,5.1,30.009,18.3,0.0565,
1/9/2020 9:25:18 AM,97,175.4182,5.1,30.009,18.3,0.0565,
1/9/2020 9:25:19 AM,99,175.4182,5.1,30.009,18.3,0.0567,
1/9/2020 9:25:20 AM,97,175.4182,5.1,30.009,18.3,0.0565,
1/9/2020 9:25:21 AM,100,175.4182,5.1,30.009,18.3,0.0565,
1/9/2020 9:25:22 AM,105,175.423,5.1,30.009,18.3,0.0562,
1/9/2020 9:25:23 AM,100,175.423,5.1,30.009,18.3,0.0562,
1/9/2020 9:25:24 AM,96,175.423,5.1,30.009,18.3,0.0562,
1/9/2020 9:25:25 AM,98,175.423,5,30.009,18.3,0.0554,
1/9/2020 9:25:26 AM,100,175.423,5.1,30.009,18.3,0.056,
1/9/2020 9:25:27 AM,101,175.4277,5.1,30.009,18.3,0.056,
1/9/2020 9:25:28 AM,100,175.4277,5.2,30.009,18.3,0.0551,
1/9/2020 9:25:29 AM,100,175.4277,5.2,30.009,18.3,0.0551,
1/9/2020 9:25:30 AM,100,175.4277,5.1,30.009,18.3,0.0556,
1/9/2020 9:25:31 AM,100,175.4277,5.1,30.009,18.3,0.0546,
1/9/2020 9:25:32 AM,103,175.4324,5,30.009,18.3,0.0546,
1/9/2020 9:25:33 AM,102,175.4324,5.1,30.009,18.3,0.0546,
1/9/2020 9:25:34 AM,99,175.4324,5.1,30.009,18.3,0.0538,
1/9/2020 9:25:35 AM,98,175.4324,5.1,30.009,18.3,0.0538,
1/9/2020 9:25:36 AM,100,175.4324,5.1,30.009,18.3,0.0543,
1/9/2020 9:25:37 AM,104,175.4369,5,30.009,18.3,0.0533,
1/9/2020 9:25:38 AM,104,175.4369,5,30.009,18.3,0.0533,
1/9/2020 9:25:39 AM,100,175.4369,5,30.009,18.4,0.0535,
1/9/2020 9:25:40 AM,100,175.4369,5,30.009,18.3,0.0532,
1/9/2020 9:25:41 AM,102,175.4369,5,30.009,18.3,0.0532,
1/9/2020 9:25:42 AM,97,175.4414,4.9,30.009,18.3,0.053,
1/9/2020 9:25:43 AM,99,175.4414,4.9,30.009,18.3,0.0527,
1/9/2020 9:25:44 AM,100,175.4414,4.9,30.009,18.3,0.0527,
1/9/2020 9:25:45 AM,100,175.4414,4.9,30.009,18.3,0.0527,
1/9/2020 9:25:46 AM,100,175.4414,4.9,30.009,18.3,0.0527,
1/9/2020 9:25:47 AM,95,175.4459,5,30.009,18.4,0.0527,
1/9/2020 9:25:48 AM,98,175.4459,5,30.009,18.4,0.0522,
1/9/2020 9:25:49 AM,100,175.4459,5,30.009,18.3,0.0522,
1/9/2020 9:25:50 AM,100,175.4459,5,30.009,18.4,0.0524,
1/9/2020 9:25:51 AM,103,175.4459,5,30.009,18.4,0.0518,
1/9/2020 9:25:52 AM,99,175.4503,5.1,30.009,18.3,0.0518,
1/9/2020 9:25:53 AM,94,175.4503,5.1,30.008,18.4,0.0519,
1/9/2020 9:25:54 AM,101,175.4503,5.1,30.009,18.4,0.0511,
1/9/2020 9:25:55 AM,101,175.4503,5.1,30.009,18.4,0.0511,
1/9/2020 9:25:56 AM,101,175.4503,5,30.009,18.4,0.0514,
1/9/2020 9:25:57 AM,99,175.4547,5,30.008,18.4,0.0507,
1/9/2020 9:25:58 AM,99,175.4547,5,30.008,18.4,0.0507,
1/9/2020 9:25:59 AM,100,175.4547,5.1,30.009,18.4,0.051,
1/9/2020 9:26:00 AM,103,175.4547,5.1,30.009,18.4,0.0502,
1/9/2020 9:26:01 AM,100,175.4547,5.1,30.009,18.4,0.0502,
1/9/2020 9:26:02 AM,97,175.4589,5.1,30.009,18.4,0.0503,
1/9/2020 9:26:03 AM,105,175.4589,5.1,30.009,18.4,0.0503,
1/9/2020 9:26:04 AM,99,175.4589,5,30.009,18.4,0.0499,
1/9/2020 9:26:05 AM,100,175.4589,5,30.009,18.4,0.0499,
1/9/2020 9:26:06 AM,103,175.4589,5,30.009,18.3,0.0499,
1/9/2020 9:26:07 AM,99,175.4631,5,30.009,18.3,0.0497,
1/9/2020 9:26:09 AM,97,175.4631,5,30.009,18.3,0.0495,
1/9/2020 9:26:10 AM,106,175.4631,5,30.009,18.3,0.0495,
1/9/2020 9:26:11 AM,99,175.4631,5,30.009,18.3,0.0494,
1/9/2020 9:26:12 AM,100,175.4631,5.1,30.009,18.3,0.0491,
1/9/2020 9:26:13 AM,101,175.4673,5.1,30.009,18.3,0.0491,
1/9/2020 9:26:14 AM,96,175.4673,5.1,30.009,18.3,0.0492,
1/9/2020 9:26:15 AM,101,175.4673,5.1,30.009,18.3,0.0486,
1/9/2020 9:26:16 AM,105,175.4673,5.1,30.009,18.3,0.0486,
1/9/2020 9:26:17 AM,103,175.4673,5,30.009,18.3,0.0489,
1/9/2020 9:26:18 AM,103,175.4715,5,30.009,18.4,0.0481,
1/9/2020 9:26:19 AM,98,175.4715,5.1,30.009,18.3,0.0481,
1/9/2020 9:26:20 AM,104,175.4715,5.1,30.009,18.3,0.0483,
1/9/2020 9:26:21 AM,99,175.4715,5.1,30.009,18.3,0.0476,
1/9/2020 9:26:22 AM,98,175.4715,5.1,30.009,18.3,0.0476,
1/9/2020 9:26:23 AM,105,175.4755,5.1,30.009,18.3,0.0478,
1/9/2020 9:26:24 AM,99,175.4755,5.2,30.009,18.3,0.0478,
1/9/2020 9:26:25 AM,100,175.4755,5.2,30.009,18.3,0.0472,
1/9/2020 9:26:26 AM,98,175.4755,5.2,30.009,18.3,0.0473,
1/9/2020 9:26:27 AM,96,175.4755,5.2,30.009,18.4,0.0473,
1/9/2020 9:26:28 AM,102,175.4795,5.1,30.009,18.4,0.0472,
1/9/2020 9:26:29 AM,106,175.4795,5.2,30.009,18.4,0.0469,
1/9/2020 9:26:30 AM,98,175.4795,5.2,30.009,18.4,0.0469,
1/9/2020 9:26:31 AM,102,175.4795,5.2,30.009,18.3,0.0469,
1/9/2020 9:26:32 AM,102,175.4795,5.2,30.009,18.3,0.0467,
1/9/2020 9:26:33 AM,95,175.4834,5.1,30.009,18.4,0.0467,
1/9/2020 9:26:34 AM,99,175.4834,5.1,30.009,18.4,0.047,
1/9/2020 9:26:35 AM,99,175.4834,5.1,30.009,18.3,0.0462,
1/9/2020 9:26:36 AM,103,175.4834,5,30.009,18.3,0.0462,
1/9/2020 9:26:37 AM,99,175.4834,5,30.009,18.3,0.0465,
1/9/2020 9:26:38 AM,99,175.4875,5.1,30.008,18.3,0.0457,
1/9/2020 9:26:39 AM,105,175.4875,5.1,30.008,18.3,0.0457,
1/9/2020 9:26:40 AM,99,175.4875,5,30.009,18.3,0.0461,
1/9/2020 9:26:41 AM,97,175.4875,5.1,30.009,18.3,0.0461,
1/9/2020 9:26:42 AM,105,175.4875,5.1,30.009,18.3,0.0453,
1/9/2020 9:26:43 AM,100,175.4913,5,30.008,18.3,0.0456,
1/9/2020 9:26:44 AM,100,175.4913,5,30.008,18.5,0.0456,
1/9/2020 9:26:45 AM,104,175.4913,5,30.009,18.4,0.045,
1/9/2020 9:26:46 AM,104,175.4913,5,30.009,18.3,0.045,
1/9/2020 9:26:47 AM,101,175.4913,5,30.009,18.3,0.045,
1/9/2020 9:26:48 AM,99,175.4951,5.1,30.009,18.3,0.0446,
1/9/2020 9:26:49 AM,101,175.4951,5.1,30.008,18.3,0.0446,
1/9/2020 9:26:50 AM,100,175.4951,5.1,30.008,18.3,0.0446,
1/9/2020 9:26:51 AM,97,175.4951,5.1,30.009,18.3,0.0445,
1/9/2020 9:26:52 AM,106,175.4951,5.1,30.009,18.3,0.0443,
1/9/2020 9:26:53 AM,99,175.4988,5,30.009,18.3,0.0443,
1/9/2020 9:26:54 AM,98,175.4988,5,30.009,18.3,0.0443,
1/9/2020 9:26:55 AM,99,175.4988,5.1,30.009,18.3,0.044,
1/9/2020 9:26:56 AM,98,175.4988,5.1,30.009,18.3,0.044,
1/9/2020 9:26:57 AM,99,175.4988,5,30.009,18.3,0.0442,
1/9/2020 9:26:58 AM,99,175.5026,5.1,30.009,18.3,0.0434,
1/9/2020 9:26:59 AM,100,175.5026,5.1,30.009,18.3,0.0434,
1/9/2020 9:27:00 AM,97,175.5026,5,30.009,18.3,0.0437,
1/9/2020 9:27:01 AM,99,175.5026,5,30.009,18.3,0.0437,
1/9/2020 9:27:02 AM,98,175.5026,5,30.009,18.3,0.0431,
1/9/2020 9:27:03 AM,100,175.5062,5,30.009,18.3,0.0432,
1/9/2020 9:27:04 AM,96,175.5062,5,30.009,18.3,0.0432,
1/9/2020 9:27:05 AM,100,175.5062,4.9,30.009,18.3,0.0426,
1/9/2020 9:27:06 AM,99,175.5062,4.9,30.008,18.3,0.0429,
1/9/2020 9:27:07 AM,95,175.5062,4.9,30.008,18.3,0.0429,
1/9/2020 9:27:08 AM,98,175.5098,4.9,30.009,18.3,0.0426,
1/9/2020 9:27:09 AM,100,175.5098,5,30.008,18.3,0.0427,
1/9/2020 9:27:10 AM,101,175.5098,5,30.008,18.3,0.0427,
1/9/2020 9:27:11 AM,105,175.5098,5,30.009,18.3,0.0424,
1/9/2020 9:27:12 AM,99,175.5098,5,30.009,18.3,0.0419,
1/9/2020 9:27:13 AM,100,175.5134,5,30.009,18.3,0.0419,
1/9/2020 9:27:14 AM,101,175.5134,5,30.009,18.3,0.0419,
1/9/2020 9:27:15 AM,100,175.5134,5,30.009,18.3,0.0418,
1/9/2020 9:27:16 AM,99,175.5134,5.1,30.009,18.3,0.0418,
1/9/2020 9:27:17 AM,104,175.5134,5.1,30.009,18.3,0.0419,
1/9/2020 9:27:18 AM,99,175.5169,5.1,30.009,18.3,0.0419,
1/9/2020 9:27:19 AM,98,175.5169,5,30.009,18.3,0.0415,
1/9/2020 9:27:20 AM,100,175.5169,5,30.008,18.3,0.0416,
1/9/2020 9:27:21 AM,99,175.5169,5,30.008,18.3,0.0416,
1/9/2020 9:27:22 AM,99,175.5169,5,30.008,18.3,0.041,
1/9/2020 9:27:23 AM,99,175.5205,5,30.008,18.3,0.041,
1/9/2020 9:27:24 AM,100,175.5205,5,30.008,18.3,0.041,
1/9/2020 9:27:25 AM,101,175.5205,5,30.009,18.3,0.0405,
1/9/2020 9:27:26 AM,96,175.5205,5,30.009,18.3,0.0407,
1/9/2020 9:27:27 AM,100,175.5205,5,30.009,18.3,0.0407,
1/9/2020 9:27:28 AM,100,175.524,5,30.008,18.3,0.0405,
1/9/2020 9:27:29 AM,97,175.524,5,30.009,18.3,0.0404,
1/9/2020 9:27:30 AM,96,175.524,5,30.009,18.3,0.0404,
1/9/2020 9:27:31 AM,98,175.524,5,30.009,18.3,0.04,
1/9/2020 9:27:32 AM,105,175.524,5,30.009,18.3,0.0399,
1/9/2020 9:27:33 AM,97,175.5273,5,30.009,18.3,0.0399,
1/9/2020 9:27:34 AM,101,175.5273,5,30.008,18.3,0.04,
1/9/2020 9:27:35 AM,100,175.5273,5,30.009,18.3,0.0397,
1/9/2020 9:27:36 AM,99,175.5273,5,30.009,18.3,0.0397,
1/9/2020 9:27:37 AM,98,175.5273,5,30.009,18.3,0.04,
1/9/2020 9:27:38 AM,98,175.5307,5.1,30.009,18.3,0.04,
1/9/2020 9:27:39 AM,95,175.5307,5.1,30.008,18.3,0.0394,
1/9/2020 9:27:40 AM,98,175.5307,5.1,30.009,18.3,0.0396,
1/9/2020 9:27:41 AM,98,175.5307,5.1,30.009,18.3,0.0396,
1/9/2020 9:27:42 AM,99,175.5307,5.1,30.009,18.3,0.0389,
1/9/2020 9:27:43 AM,100,175.534,5.1,30.009,18.3,0.0391,
1/9/2020 9:27:44 AM,100,175.534,5.1,30.009,18.3,0.0391,
1/9/2020 9:27:45 AM,102,175.534,5.2,30.009,18.3,0.0386,
1/9/2020 9:27:46 AM,100,175.534,5.2,30.009,18.3,0.0389,
1/9/2020 9:27:48 AM,98,175.534,5.2,30.009,18.3,0.0389,
1/9/2020 9:27:49 AM,98,175.5373,5.2,30.009,18.3,0.0385,
1/9/2020 9:27:50 AM,95,175.5373,5.2,30.009,18.3,0.0383,
1/9/2020 9:27:51 AM,100,175.5373,5,30.009,18.3,0.0383,
1/9/2020 9:27:52 AM,100,175.5373,5.1,30.009,18.3,0.038,
1/9/2020 9:27:53 AM,102,175.5373,5.1,30.009,18.3,0.0381,
1/9/2020 9:27:54 AM,101,175.5405,5,30.009,18.3,0.0381,
1/9/2020 9:27:55 AM,100,175.5405,5,30.009,18.3,0.038,
1/9/2020 9:27:56 AM,99,175.5405,4.9,30.009,18.3,0.038,
1/9/2020 9:27:57 AM,100,175.5405,4.9,30.009,18.3,0.0378,
1/9/2020 9:27:58 AM,99,175.5405,4.9,30.009,18.3,0.0378,
1/9/2020 9:27:59 AM,102,175.5437,5,30.009,18.3,0.0378,
1/9/2020 9:28:00 AM,100,175.5437,5,30.008,18.3,0.0374,
1/9/2020 9:28:01 AM,99,175.5437,5,30.009,18.3,0.0377,
1/9/2020 9:28:02 AM,96,175.5437,5,30.009,18.3,0.0377,
1/9/2020 9:28:03 AM,99,175.5437,5,30.009,18.3,0.0372,
1/9/2020 9:28:04 AM,99,175.5468,5,30.009,18.3,0.0375,
1/9/2020 9:28:05 AM,101,175.5468,5,30.009,18.3,0.0375,
1/9/2020 9:28:06 AM,100,175.5468,5.1,30.009,18.3,0.0367,
1/9/2020 9:28:07 AM,100,175.5468,5.1,30.008,18.3,0.037,
1/9/2020 9:28:08 AM,104,175.5468,5,30.008,18.3,0.037,
1/9/2020 9:28:09 AM,103,175.5499,5,30.009,18.3,0.0366,
1/9/2020 9:28:10 AM,99,175.5499,5,30.009,18.3,0.0367,
1/9/2020 9:28:11 AM,100,175.5499,4.9,30.009,18.3,0.0367,
1/9/2020 9:28:12 AM,99,175.5499,4.9,30.009,18.3,0.0364,
1/9/2020 9:28:13 AM,100,175.5499,5,30.008,18.3,0.0364,
1/9/2020 9:28:14 AM,98,175.5531,5,30.008,18.3,0.0364,
1/9/2020 9:28:15 AM,104,175.5531,5,30.009,18.3,0.0361,
1/9/2020 9:28:16 AM,100,175.5531,5.1,30.009,18.3,0.0361,
1/9/2020 9:28:17 AM,98,175.5531,5.1,30.009,18.3,0.0361,
1/9/2020 9:28:18 AM,103,175.5531,5,30.009,18.3,0.0358,
1/9/2020 9:28:19 AM,100,175.5561,5,30.009,18.3,0.0358,
1/9/2020 9:28:20 AM,100,175.5561,5.1,30.009,18.3,0.0359,
1/9/2020 9:28:21 AM,105,175.5561,5.1,30.008,18.3,0.0359,
1/9/2020 9:28:22 AM,98,175.5561,5.1,30.008,18.3,0.0359,
1/9/2020 9:28:23 AM,99,175.5561,5.1,30.009,18.3,0.0355,
1/9/2020 9:28:24 AM,100,175.5591,5.1,30.009,18.3,0.0355,
1/9/2020 9:28:25 AM,100,175.5591,5.1,30.009,18.3,0.0355,
