START_TIME, END_TIME, CHAMBER, RECIPE, LOT_ID, WAFER_ID, SLOT_NUM
10/13/2017 10:34:35 AM,10/13/2017 10:35:40 AM,SDC1,161110 Vac Prewet,notspecified,notspecified,0
DATE_TIME, Manometer1000,Manometer100,
10/13/2017 10:35:14 AM,760.46,100,
10/13/2017 10:35:15 AM,549.272,100,
10/13/2017 10:35:16 AM,196.417,100,
10/13/2017 10:35:17 AM,122.745,99.911,
10/13/2017 10:35:18 AM,79.043,83.648,
10/13/2017 10:35:19 AM,52.858,54.036,
10/13/2017 10:35:20 AM,36.836,36.344,
10/13/2017 10:35:21 AM,28.626,27.345,
10/13/2017 10:35:22 AM,22.858,21.226,
10/13/2017 10:35:23 AM,19.471,17.457,
10/13/2017 10:35:24 AM,16.327,14.722,
10/13/2017 10:35:25 AM,14.222,12.806,
10/13/2017 10:35:26 AM,12.543,11.463,
10/13/2017 10:35:27 AM,11.383,10.382,
10/13/2017 10:35:28 AM,10.437,9.546,
10/13/2017 10:35:29 AM,9.766,8.914,
10/13/2017 10:35:30 AM,9.186,8.377,
10/13/2017 10:35:31 AM,16.266,12.47,
10/13/2017 10:35:32 AM,16.724,15.406,
10/13/2017 10:35:33 AM,15.717,14.997,
10/13/2017 10:35:34 AM,15.442,14.942,
10/13/2017 10:35:35 AM,15.381,14.939,
10/13/2017 10:35:36 AM,15.351,14.942,
10/13/2017 10:35:38 AM,15.351,14.942,
10/13/2017 10:35:39 AM,15.381,14.948,
10/13/2017 10:35:40 AM,15.381,14.948,
10/13/2017 10:35:41 AM,15.381,14.948,
10/13/2017 10:35:42 AM,15.351,14.948,
10/13/2017 10:35:43 AM,15.351,14.951,
10/13/2017 10:35:44 AM,15.351,14.951,
10/13/2017 10:35:45 AM,15.351,14.96,
10/13/2017 10:35:46 AM,15.381,19.709,
10/13/2017 10:35:47 AM,19.623,23.542,
10/13/2017 10:35:48 AM,23.041,24.122,
10/13/2017 10:35:49 AM,24.354,24.427,
10/13/2017 10:35:50 AM,24.903,24.778,
10/13/2017 10:35:51 AM,39.247,84.985,
10/13/2017 10:35:52 AM,469.741,100,
10/13/2017 10:35:53 AM,603.442,100,
10/13/2017 10:35:54 AM,694.693,100,
10/13/2017 10:35:55 AM,747.612,100,
10/13/2017 10:35:56 AM,758.904,100,
10/13/2017 10:35:57 AM,760.704,100,
10/13/2017 10:35:58 AM,760.979,100,
10/13/2017 10:35:59 AM,760.949,100,
10/13/2017 10:36:00 AM,760.887,100,
10/13/2017 10:36:01 AM,760.796,100,
10/13/2017 10:36:02 AM,760.43,100,
10/13/2017 10:36:03 AM,760.277,100,
10/13/2017 10:36:04 AM,760.308,100,
10/13/2017 10:36:05 AM,760.491,100,
10/13/2017 10:36:06 AM,760.582,100,
10/13/2017 10:36:07 AM,760.582,100,
10/13/2017 10:36:08 AM,760.582,100,
10/13/2017 10:36:09 AM,760.582,100,
10/13/2017 10:36:10 AM,760.552,100,
10/13/2017 10:36:11 AM,760.552,100,
10/13/2017 10:36:12 AM,760.552,100,
10/13/2017 10:36:13 AM,760.521,100,
10/13/2017 10:36:14 AM,760.521,100,
10/13/2017 10:36:15 AM,760.521,100,
10/13/2017 10:36:16 AM,760.521,100,
10/13/2017 10:36:17 AM,760.521,100,
10/13/2017 10:36:18 AM,760.491,100,
10/13/2017 10:36:19 AM,760.521,100,
