START_TIME, END_TIME, CHAMBER, RECIPE, LOT_ID, WAFER_ID, SLOT_NUM
9/23/2016 1:19:21 PM,9/23/2016 1:20:06 PM,SDC1,VacTest,notspecified,notspecified,0
DATE_TIME, Manometer1000,Manometer100,
9/23/2016 1:19:23 PM,692.6,100,
9/23/2016 1:19:24 PM,692.6,100,
9/23/2016 1:19:25 PM,692.5,100,
9/23/2016 1:19:26 PM,692.6,100,
9/23/2016 1:19:27 PM,692.6,100,
9/23/2016 1:19:28 PM,382.7,100,
9/23/2016 1:19:29 PM,172.4,100,
9/23/2016 1:19:30 PM,158,100,
9/23/2016 1:19:31 PM,111.9,100,
9/23/2016 1:19:32 PM,79.4,86.6,
9/23/2016 1:19:33 PM,57.9,61.9,
9/23/2016 1:19:34 PM,46.1,47.1,
9/23/2016 1:19:35 PM,37.9,37.9,
9/23/2016 1:19:36 PM,33.4,32,
9/23/2016 1:19:37 PM,29.4,28.2,
9/23/2016 1:19:38 PM,26.3,25.2,
9/23/2016 1:19:39 PM,24.1,23.4,
9/23/2016 1:19:40 PM,22.4,21.8,
9/23/2016 1:19:41 PM,21,20.4,
9/23/2016 1:19:42 PM,19.7,19.2,
9/23/2016 1:19:43 PM,19.1,18.7,
9/23/2016 1:19:44 PM,18.5,18.1,
9/23/2016 1:19:45 PM,17.7,17.4,
9/23/2016 1:19:46 PM,17.2,17,
9/23/2016 1:19:47 PM,16.9,16.7,
9/23/2016 1:19:48 PM,55.2,33.9,
9/23/2016 1:19:49 PM,93.4,89.1,
9/23/2016 1:19:50 PM,99.1,98.4,
9/23/2016 1:19:51 PM,100.6,99.9,
9/23/2016 1:19:52 PM,100.8,100,
9/23/2016 1:19:53 PM,100.9,100,
9/23/2016 1:19:54 PM,100.8,100,
9/23/2016 1:19:55 PM,100.8,100,
9/23/2016 1:19:56 PM,100.8,100,
9/23/2016 1:19:57 PM,100.9,100,
9/23/2016 1:19:58 PM,101.1,100,
9/23/2016 1:19:59 PM,101.2,100,
9/23/2016 1:20:00 PM,101.4,100,
9/23/2016 1:20:01 PM,101.5,100,
9/23/2016 1:20:02 PM,101.7,100,
9/23/2016 1:20:03 PM,101.8,100,
9/23/2016 1:20:04 PM,102,100,
9/23/2016 1:20:05 PM,102.1,100,
9/23/2016 1:20:06 PM,102.3,100,
9/23/2016 1:20:07 PM,102.3,100,
