START_TIME, END_TIME, CHAMBER, RECIPE, LOT_ID, WAFER_ID, SLOT_NUM
1/9/2020 9:34:19 AM,1/9/2020 9:45:03 AM,SDC3,200107 Al 30V  200mA,COSMOS-2,notspecified,05
1/9/2020 9:36:24 AM,104,175.8015,5,30.009,0.0619,18.4,
1/9/2020 9:36:25 AM,101,175.8015,5.1,30.009,0.0625,18.4,
1/9/2020 9:36:26 AM,99,175.8015,5.1,30.008,0.0614,18.4,
1/9/2020 9:36:27 AM,102,175.8015,5.1,30.008,0.0614,18.4,
1/9/2020 9:36:28 AM,99,175.8015,5.1,30.009,0.0617,18.3,
1/9/2020 9:36:29 AM,99,175.8068,5,30.009,0.0614,18.4,
1/9/2020 9:36:30 AM,99,175.8068,5,30.009,0.0614,18.4,
1/9/2020 9:36:31 AM,101,175.8068,5,30.009,0.0608,18.4,
1/9/2020 9:36:32 AM,100,175.8068,5,30.009,0.0608,18.4,
1/9/2020 9:36:33 AM,101,175.8068,5,30.009,0.0608,18.4,
1/9/2020 9:36:34 AM,101,175.8119,5,30.009,0.0602,18.3,
1/9/2020 9:36:35 AM,100,175.8119,5,30.009,0.0606,18.4,
1/9/2020 9:36:36 AM,99,175.8119,5,30.009,0.0606,18.4,
1/9/2020 9:36:37 AM,101,175.8119,5,30.009,0.0597,18.3,
1/9/2020 9:36:38 AM,98,175.8119,5,30.009,0.0597,18.4,
1/9/2020 9:36:39 AM,96,175.817,4.9,30.009,0.0602,18.4,
1/9/2020 9:36:40 AM,97,175.817,4.9,30.009,0.059,18.4,
1/9/2020 9:36:41 AM,99,175.817,5,30.009,0.059,18.3,
1/9/2020 9:36:42 AM,100,175.817,5,30.009,0.0598,18.4,
1/9/2020 9:36:43 AM,98,175.817,5,30.009,0.0589,18.3,
1/9/2020 9:36:44 AM,98,175.8219,5.1,30.009,0.0589,18.4,
1/9/2020 9:36:46 AM,99,175.8219,5.1,30.009,0.0592,18.4,
1/9/2020 9:36:47 AM,104,175.8219,5.1,30.009,0.0586,18.3,
1/9/2020 9:36:48 AM,103,175.8219,5.1,30.009,0.0586,18.3,
1/9/2020 9:36:49 AM,103,175.8219,5.1,30.009,0.0579,18.3,
1/9/2020 9:36:50 AM,96,175.8268,5.1,30.009,0.0584,18.3,
1/9/2020 9:36:51 AM,100,175.8268,5,30.009,0.0584,18.3,
1/9/2020 9:36:52 AM,99,175.8268,5,30.009,0.0573,18.3,
1/9/2020 9:36:53 AM,96,175.8268,5,30.009,0.0579,18.3,
1/9/2020 9:36:54 AM,104,175.8268,5,30.009,0.0579,18.3,
1/9/2020 9:36:55 AM,99,175.8317,5,30.009,0.0568,18.3,
1/9/2020 9:36:56 AM,101,175.8317,5,30.009,0.0575,18.3,
1/9/2020 9:36:57 AM,99,175.8317,5,30.009,0.0575,18.3,
1/9/2020 9:36:58 AM,99,175.8317,5,30.009,0.0564,18.3,
1/9/2020 9:36:59 AM,98,175.8317,5,30.009,0.0564,18.3,
1/9/2020 9:37:00 AM,104,175.8364,5,30.009,0.0568,18.3,
1/9/2020 9:37:01 AM,99,175.8364,5.1,30.009,0.056,18.3,
1/9/2020 9:37:02 AM,96,175.8364,5.1,30.009,0.056,18.3,
1/9/2020 9:37:03 AM,105,175.8364,5.1,30.009,0.0564,18.3,
1/9/2020 9:37:04 AM,100,175.8364,5.1,30.009,0.0554,18.4,
1/9/2020 9:37:05 AM,100,175.8412,5.1,30.009,0.0554,18.4,
1/9/2020 9:37:06 AM,100,175.8412,5.2,30.009,0.0557,18.4,
1/9/2020 9:37:07 AM,99,175.8412,5.2,30.009,0.0552,18.4,
1/9/2020 9:37:08 AM,100,175.8412,5.1,30.009,0.0552,18.4,
1/9/2020 9:37:09 AM,99,175.8412,5,30.008,0.0552,18.4,
1/9/2020 9:37:10 AM,101,175.8412,5,30.009,0.0552,18.4,
1/9/2020 9:37:11 AM,100,175.8459,4.9,30.009,0.0552,18.4,
1/9/2020 9:37:12 AM,96,175.8459,4.9,30.009,0.0546,18.4,
1/9/2020 9:37:13 AM,98,175.8459,4.9,30.009,0.0546,18.4,
1/9/2020 9:37:14 AM,100,175.8459,4.9,30.009,0.0546,18.4,
1/9/2020 9:37:15 AM,99,175.8459,5,30.009,0.0545,18.4,
1/9/2020 9:37:16 AM,102,175.8506,5.1,30.009,0.0545,18.4,
1/9/2020 9:37:17 AM,100,175.8506,5.1,30.009,0.0537,18.4,
1/9/2020 9:37:18 AM,101,175.8506,5,30.009,0.0541,18.4,
1/9/2020 9:37:19 AM,99,175.8506,5,30.009,0.0541,18.3,
1/9/2020 9:37:20 AM,99,175.8506,5,30.009,0.0532,18.4,
1/9/2020 9:37:21 AM,99,175.8551,5,30.009,0.0537,18.4,
1/9/2020 9:37:22 AM,103,175.8551,5,30.009,0.0537,18.3,
1/9/2020 9:37:23 AM,99,175.8551,5,30.009,0.0529,18.4,
1/9/2020 9:37:24 AM,95,175.8551,5,30.008,0.0535,18.3,
1/9/2020 9:37:25 AM,103,175.8551,4.9,30.008,0.0535,18.3,
1/9/2020 9:37:26 AM,99,175.8597,4.9,30.009,0.0527,18.3,
1/9/2020 9:37:27 AM,101,175.8597,5,30.009,0.0529,18.4,
1/9/2020 9:37:28 AM,100,175.8597,5,30.009,0.0529,18.3,
1/9/2020 9:37:29 AM,99,175.8597,5,30.009,0.0522,18.3,
1/9/2020 9:37:30 AM,99,175.8597,5,30.009,0.0522,18.4,
1/9/2020 9:37:31 AM,95,175.8641,5,30.009,0.0526,18.3,
1/9/2020 9:37:32 AM,99,175.8641,5,30.009,0.0519,18.3,
1/9/2020 9:37:33 AM,99,175.8641,5,30.009,0.0519,18.4,
1/9/2020 9:37:34 AM,98,175.8641,5,30.008,0.0514,18.3,
1/9/2020 9:37:35 AM,100,175.8641,5,30.009,0.0518,18.3,
1/9/2020 9:37:36 AM,99,175.8685,5,30.009,0.0518,18.3,
1/9/2020 9:37:37 AM,104,175.8685,5,30.009,0.051,18.3,
1/9/2020 9:37:38 AM,100,175.8685,5,30.009,0.0516,18.3,
1/9/2020 9:37:39 AM,100,175.8685,5,30.009,0.0516,18.3,
1/9/2020 9:37:40 AM,99,175.8685,5,30.009,0.0507,18.3,
1/9/2020 9:37:41 AM,100,175.8728,5,30.009,0.051,18.3,
1/9/2020 9:37:42 AM,97,175.8728,5.1,30.009,0.051,18.3,
1/9/2020 9:37:43 AM,103,175.8728,5.1,30.009,0.0502,18.3,
1/9/2020 9:37:44 AM,96,175.8728,5,30.009,0.0503,18.3,
1/9/2020 9:37:45 AM,100,175.8728,5,30.009,0.0503,18.3,
1/9/2020 9:37:46 AM,100,175.8771,5,30.009,0.0497,18.3,
1/9/2020 9:37:47 AM,95,175.8771,5,30.009,0.0499,18.3,
1/9/2020 9:37:48 AM,99,175.8771,5,30.009,0.0499,18.3,
1/9/2020 9:37:49 AM,97,175.8771,5.1,30.008,0.0495,18.3,
1/9/2020 9:37:50 AM,103,175.8771,5.1,30.008,0.0495,18.3,
1/9/2020 9:37:51 AM,100,175.8813,5.1,30.009,0.0494,18.3,
1/9/2020 9:37:52 AM,99,175.8813,5.1,30.009,0.0492,18.3,
1/9/2020 9:37:53 AM,96,175.8813,5.1,30.009,0.0492,18.3,
1/9/2020 9:37:54 AM,96,175.8813,5.1,30.009,0.0492,18.3,
1/9/2020 9:37:55 AM,98,175.8813,5.1,30.009,0.0489,18.3,
1/9/2020 9:37:56 AM,103,175.8855,5.1,30.009,0.0489,18.3,
1/9/2020 9:37:57 AM,99,175.8855,5.1,30.009,0.0489,18.3,
1/9/2020 9:37:58 AM,101,175.8855,5.1,30.008,0.0481,18.3,
1/9/2020 9:37:59 AM,98,175.8855,5.1,30.008,0.0481,18.3,
1/9/2020 9:38:00 AM,94,175.8855,5.1,30.009,0.0486,18.3,
1/9/2020 9:38:01 AM,100,175.8895,5,30.009,0.0478,18.3,
1/9/2020 9:38:02 AM,101,175.8895,5,30.009,0.0478,18.3,
1/9/2020 9:38:03 AM,100,175.8895,5,30.009,0.0481,18.3,
1/9/2020 9:38:04 AM,99,175.8895,5.1,30.009,0.0473,18.3,
1/9/2020 9:38:05 AM,99,175.8895,5.1,30.009,0.0473,18.3,
1/9/2020 9:38:06 AM,95,175.8935,5.1,30.009,0.0478,18.3,
1/9/2020 9:38:07 AM,98,175.8935,5.1,30.009,0.0472,18.3,
1/9/2020 9:38:08 AM,99,175.8935,5.1,30.009,0.0472,18.3,
1/9/2020 9:38:09 AM,103,175.8935,5.1,30.009,0.0476,18.3,
1/9/2020 9:38:10 AM,100,175.8935,5.1,30.009,0.0476,18.3,
1/9/2020 9:38:11 AM,102,175.8976,5.1,30.009,0.0467,18.3,
1/9/2020 9:38:12 AM,96,175.8976,5.1,30.009,0.0467,18.3,
1/9/2020 9:38:13 AM,100,175.8976,5.1,30.009,0.0467,18.3,
1/9/2020 9:38:14 AM,98,175.8976,5.1,30.008,0.0464,18.3,
1/9/2020 9:38:15 AM,101,175.8976,5,30.009,0.0469,18.3,
1/9/2020 9:38:16 AM,96,175.9016,5,30.009,0.0469,18.3,
1/9/2020 9:38:17 AM,100,175.9016,5,30.009,0.0462,18.3,
1/9/2020 9:38:18 AM,100,175.9016,5,30.009,0.0459,18.3,
1/9/2020 9:38:19 AM,98,175.9016,5,30.009,0.0459,18.3,
1/9/2020 9:38:20 AM,97,175.9016,5.1,30.009,0.0461,18.3,
1/9/2020 9:38:21 AM,101,175.9054,5.1,30.008,0.0456,18.3,
1/9/2020 9:38:22 AM,95,175.9054,5.1,30.008,0.0456,18.3,
1/9/2020 9:38:23 AM,100,175.9054,5,30.009,0.0454,18.3,
1/9/2020 9:38:24 AM,98,175.9054,5,30.009,0.0454,18.3,
1/9/2020 9:38:25 AM,105,175.9054,5,30.009,0.0451,18.3,
1/9/2020 9:38:26 AM,101,175.9094,5,30.009,0.0453,18.3,
1/9/2020 9:38:27 AM,100,175.9094,5.1,30.009,0.0453,18.3,
1/9/2020 9:38:28 AM,98,175.9094,5.1,30.009,0.0446,18.3,
1/9/2020 9:38:30 AM,100,175.9094,5.1,30.009,0.0448,18.3,
1/9/2020 9:38:31 AM,100,175.9094,5.2,30.009,0.0448,18.3,
1/9/2020 9:38:32 AM,107,175.9131,5.2,30.009,0.0443,18.3,
1/9/2020 9:38:33 AM,100,175.9131,5.2,30.008,0.0446,18.3,
1/9/2020 9:38:34 AM,100,175.9131,5.1,30.008,0.0446,18.3,
1/9/2020 9:38:35 AM,100,175.9131,5.1,30.009,0.044,18.3,
1/9/2020 9:38:36 AM,98,175.9131,5.1,30.009,0.0445,18.3,
1/9/2020 9:38:37 AM,98,175.9168,5.1,30.009,0.0445,18.3,
1/9/2020 9:38:38 AM,106,175.9168,5.1,30.009,0.0437,18.3,
1/9/2020 9:38:39 AM,97,175.9168,5.1,30.009,0.044,18.3,
1/9/2020 9:38:40 AM,97,175.9168,5.2,30.009,0.044,18.3,
1/9/2020 9:38:41 AM,99,175.9168,5.2,30.009,0.0434,18.3,
1/9/2020 9:38:42 AM,95,175.9205,5.2,30.009,0.0435,18.3,
1/9/2020 9:38:43 AM,100,175.9205,5.1,30.009,0.0435,18.3,
1/9/2020 9:38:44 AM,104,175.9205,5.1,30.008,0.0431,18.3,
1/9/2020 9:38:45 AM,105,175.9205,5.1,30.008,0.0431,18.3,
1/9/2020 9:38:46 AM,99,175.9205,5.1,30.009,0.0434,18.3,
1/9/2020 9:38:47 AM,100,175.9242,5.1,30.009,0.0427,18.3,
1/9/2020 9:38:48 AM,105,175.9242,5.1,30.009,0.0427,18.3,
1/9/2020 9:38:49 AM,98,175.9242,5.1,30.008,0.0429,18.3,
1/9/2020 9:38:50 AM,100,175.9242,5,30.009,0.0424,18.3,
1/9/2020 9:38:51 AM,100,175.9242,5,30.009,0.0424,18.3,
1/9/2020 9:38:52 AM,100,175.9278,5,30.009,0.0427,18.3,
1/9/2020 9:38:53 AM,101,175.9278,5.1,30.009,0.0419,18.3,
1/9/2020 9:38:54 AM,103,175.9278,5.1,30.009,0.0419,18.3,
1/9/2020 9:38:55 AM,95,175.9278,5,30.009,0.0423,18.3,
1/9/2020 9:38:56 AM,100,175.9278,5,30.009,0.0418,18.3,
1/9/2020 9:38:57 AM,104,175.9314,5.1,30.009,0.0418,18.3,
1/9/2020 9:38:58 AM,96,175.9314,5.1,30.009,0.0416,18.3,
1/9/2020 9:38:59 AM,98,175.9314,5.1,30.009,0.0418,18.3,
1/9/2020 9:39:00 AM,102,175.9314,5,30.009,0.0418,18.3,
1/9/2020 9:39:01 AM,100,175.9314,5,30.008,0.0412,18.3,
1/9/2020 9:39:02 AM,100,175.9349,5,30.008,0.0412,18.3,
1/9/2020 9:39:03 AM,101,175.9349,5,30.009,0.0413,18.3,
1/9/2020 9:39:04 AM,95,175.9349,5,30.009,0.0408,18.3,
1/9/2020 9:39:05 AM,100,175.9349,5,30.009,0.0408,18.3,
1/9/2020 9:39:06 AM,100,175.9349,5,30.009,0.0412,18.3,
1/9/2020 9:39:07 AM,101,175.9384,5.1,30.008,0.0405,18.3,
1/9/2020 9:39:08 AM,100,175.9384,5.1,30.008,0.0405,18.3,
1/9/2020 9:39:09 AM,99,175.9384,5.1,30.009,0.041,18.3,
1/9/2020 9:39:10 AM,95,175.9384,5.1,30.009,0.0405,18.3,
1/9/2020 9:39:11 AM,101,175.9384,5.2,30.009,0.0405,18.3,
1/9/2020 9:39:12 AM,100,175.9418,5.1,30.009,0.0402,18.3,
1/9/2020 9:39:13 AM,103,175.9418,5.1,30.008,0.0402,18.3,
1/9/2020 9:39:14 AM,99,175.9418,5,30.008,0.0402,18.3,
1/9/2020 9:39:15 AM,98,175.9418,5,30.009,0.0397,18.3,
1/9/2020 9:39:16 AM,97,175.9418,5,30.009,0.0399,18.3,
1/9/2020 9:39:17 AM,100,175.9452,4.9,30.009,0.0399,18.3,
1/9/2020 9:39:18 AM,99,175.9452,4.9,30.009,0.0396,18.3,
1/9/2020 9:39:19 AM,102,175.9452,5.1,30.009,0.0396,18.3,
1/9/2020 9:39:20 AM,96,175.9452,5.1,30.009,0.0394,18.3,
1/9/2020 9:39:21 AM,100,175.9452,5.1,30.008,0.0396,18.3,
1/9/2020 9:39:22 AM,100,175.9485,5.1,30.008,0.0396,18.3,
1/9/2020 9:39:23 AM,101,175.9485,5.1,30.009,0.0393,18.3,
1/9/2020 9:39:24 AM,102,175.9485,5,30.009,0.0391,18.3,
1/9/2020 9:39:25 AM,100,175.9485,5,30.009,0.0391,18.3,
1/9/2020 9:39:26 AM,104,175.9485,5.1,30.008,0.0389,18.3,
1/9/2020 9:39:27 AM,101,175.9519,5.1,30.008,0.0386,18.3,
1/9/2020 9:39:28 AM,100,175.9519,5.1,30.008,0.0386,18.3,
1/9/2020 9:39:29 AM,103,175.9519,5.2,30.009,0.0386,18.3,
1/9/2020 9:39:30 AM,99,175.9519,5.2,30.009,0.0383,18.3,
1/9/2020 9:39:31 AM,97,175.9519,5.1,30.009,0.0383,18.3,
1/9/2020 9:39:32 AM,103,175.9551,5.1,30.009,0.0385,18.3,
1/9/2020 9:39:33 AM,99,175.9551,5.1,30.008,0.0386,18.3,
1/9/2020 9:39:34 AM,102,175.9551,5.1,30.008,0.0386,18.3,
1/9/2020 9:39:35 AM,104,175.9551,5.1,30.009,0.038,18.3,
1/9/2020 9:39:36 AM,100,175.9551,5,30.009,0.0381,18.3,
1/9/2020 9:39:37 AM,99,175.9583,5,30.009,0.0381,18.3,
1/9/2020 9:39:38 AM,101,175.9583,5,30.009,0.0377,18.3,
1/9/2020 9:39:39 AM,100,175.9583,5,30.009,0.0377,18.3,
1/9/2020 9:39:40 AM,98,175.9583,5.1,30.009,0.0378,18.3,
1/9/2020 9:39:41 AM,98,175.9583,5.1,30.009,0.0374,18.3,
1/9/2020 9:39:42 AM,102,175.9615,5.1,30.009,0.0374,18.3,
1/9/2020 9:39:43 AM,99,175.9615,5.1,30.008,0.0377,18.3,
1/9/2020 9:39:44 AM,103,175.9615,5.1,30.008,0.037,18.3,
1/9/2020 9:39:45 AM,97,175.9615,5,30.008,0.037,18.3,
1/9/2020 9:39:46 AM,100,175.9615,5.1,30.009,0.0374,18.3,
1/9/2020 9:39:47 AM,101,175.9647,5.1,30.008,0.0369,18.3,
1/9/2020 9:39:48 AM,95,175.9647,5.1,30.008,0.0369,18.3,
1/9/2020 9:39:49 AM,100,175.9647,5.1,30.009,0.0369,18.3,
1/9/2020 9:39:50 AM,99,175.9647,5.2,30.009,0.0367,18.3,
1/9/2020 9:39:51 AM,97,175.9647,5.2,30.009,0.0367,18.3,
1/9/2020 9:39:52 AM,100,175.9679,5.1,30.009,0.0364,18.3,
1/9/2020 9:39:53 AM,98,175.9679,5.1,30.008,0.0362,18.3,
1/9/2020 9:39:54 AM,105,175.9679,5.1,30.008,0.0362,18.3,
1/9/2020 9:39:55 AM,100,175.9679,5.1,30.009,0.0364,18.3,
1/9/2020 9:39:56 AM,97,175.9679,5.1,30.009,0.0361,18.3,
1/9/2020 9:39:57 AM,99,175.9709,5.1,30.009,0.0361,18.3,
1/9/2020 9:39:58 AM,99,175.9709,5.1,30.009,0.0358,18.3,
1/9/2020 9:39:59 AM,98,175.9709,5.1,30.009,0.0358,18.3,
1/9/2020 9:40:00 AM,96,175.9709,5,30.009,0.0361,18.3,
1/9/2020 9:40:01 AM,103,175.9709,5,30.009,0.0356,18.3,
1/9/2020 9:40:02 AM,98,175.974,5,30.009,0.0356,18.3,
1/9/2020 9:40:03 AM,103,175.974,5,30.009,0.0358,18.3,
1/9/2020 9:40:04 AM,96,175.974,5,30.009,0.0353,18.3,
1/9/2020 9:40:05 AM,100,175.974,5,30.009,0.0353,18.3,
1/9/2020 9:40:06 AM,101,175.974,5,30.009,0.0355,18.3,
1/9/2020 9:40:07 AM,94,175.9769,5,30.009,0.035,18.3,
