START_TIME, END_TIME, CHAMBER, RECIPE, LOT_ID, WAFER_ID, SLOT_NUM
1/9/2020 8:16:48 AM,1/9/2020 8:27:31 AM,SDC3,200108 Al 25V  200mA,COSMOS-2,notspecified,05
DATE_TIME, RPM,PS_FwdTot,Flow,PS_FwdVolt,PS_FwdAmp,Temp,
1/9/2020 8:26:21 AM,101,175.256,5,25.007,0,18.7,
1/9/2020 8:26:22 AM,95,175.256,5,25.007,0,18.7,
1/9/2020 8:26:23 AM,100,175.256,5,25.007,0,18.7,
1/9/2020 8:26:24 AM,98,175.256,5,25.007,0,18.7,
1/9/2020 8:26:25 AM,97,175.256,5,25.007,0,18.7,
1/9/2020 8:26:26 AM,102,175.256,5,25.007,0,18.7,
1/9/2020 8:26:27 AM,98,175.256,5,25.007,0,18.7,
1/9/2020 8:26:28 AM,95,175.256,5,25.007,0,18.7,
1/9/2020 8:26:29 AM,96,175.256,5.1,25.007,0,18.7,
1/9/2020 8:26:30 AM,98,175.256,5.1,25.007,0,18.7,
1/9/2020 8:26:31 AM,99,175.256,5,25.007,0,18.7,
1/9/2020 8:26:32 AM,94,175.256,5,25.007,0,18.7,
1/9/2020 8:26:33 AM,98,175.256,5,25.007,0,18.7,
1/9/2020 8:26:34 AM,103,175.256,5,25.007,0,18.7,
1/9/2020 8:26:35 AM,101,175.256,5,25.007,0,18.7,
1/9/2020 8:26:36 AM,100,175.256,5.1,25.007,0,18.7,
1/9/2020 8:26:37 AM,98,175.256,5.1,25.007,0,18.7,
1/9/2020 8:26:38 AM,95,175.256,5,25.007,0,18.7,
1/9/2020 8:26:39 AM,97,175.256,5.1,25.007,0,18.6,
1/9/2020 8:26:40 AM,101,175.256,5.1,25.007,0,18.6,
1/9/2020 8:26:41 AM,95,175.256,5.1,25.007,0,18.7,
1/9/2020 8:26:42 AM,99,175.256,5.1,25.007,0,18.7,
1/9/2020 8:26:43 AM,98,175.256,5,25.007,0,18.7,
1/9/2020 8:26:44 AM,96,175.256,5,25.007,0,18.6,
1/9/2020 8:26:45 AM,101,175.256,5,25.007,0,18.6,
1/9/2020 8:26:46 AM,100,175.256,5.1,25.007,0,18.6,
1/9/2020 8:26:47 AM,103,175.256,5.1,25.007,0,18.6,
1/9/2020 8:26:48 AM,99,175.256,5,25.007,0,18.6,
1/9/2020 8:26:49 AM,100,175.256,5,25.007,0,18.6,
1/9/2020 8:26:50 AM,101,175.256,5,25.007,0,18.6,
1/9/2020 8:26:51 AM,95,175.256,5,25.007,0,18.6,
1/9/2020 8:26:52 AM,102,175.256,5,25.007,0,18.6,
1/9/2020 8:26:53 AM,104,175.256,5,25.007,0,18.6,
1/9/2020 8:26:54 AM,99,175.256,5,25.007,0,18.6,
1/9/2020 8:26:55 AM,99,175.256,5.1,25.007,0,18.6,
1/9/2020 8:26:56 AM,98,175.256,5.1,25.007,0,18.6,
1/9/2020 8:26:57 AM,95,175.256,5.1,25.007,0,18.6,
1/9/2020 8:26:58 AM,95,175.256,5.1,25.007,0,18.6,
1/9/2020 8:26:59 AM,100,175.256,5.1,25.007,0,18.6,
1/9/2020 8:27:00 AM,101,175.256,5.1,25.007,0,18.6,
1/9/2020 8:27:01 AM,99,175.256,5.1,25.007,0,18.6,
1/9/2020 8:27:02 AM,99,175.256,5.1,25.007,0,18.6,
1/9/2020 8:27:03 AM,104,175.256,5,25.007,0,18.6,
1/9/2020 8:27:04 AM,95,175.256,5,25.007,0,18.7,
1/9/2020 8:27:05 AM,113,175.256,5.1,25.007,0,18.7,
1/9/2020 8:27:06 AM,301,175.256,5.1,0,0,18.7,
1/9/2020 8:27:07 AM,359,175.256,5.2,0,0,18.6,
1/9/2020 8:27:08 AM,361,175.256,5.2,0,0,18.7,
1/9/2020 8:27:09 AM,361,175.256,5.2,0,0,18.6,
1/9/2020 8:27:10 AM,361,175.256,5.1,0,0,18.6,
1/9/2020 8:27:12 AM,359,175.256,5.1,0,0,18.6,
1/9/2020 8:27:13 AM,358,175.256,5.1,0,0,18.6,
1/9/2020 8:27:14 AM,360,175.256,5.1,0,0,18.6,
1/9/2020 8:27:15 AM,358,175.256,5,0,0,18.6,
1/9/2020 8:27:16 AM,360,175.256,5,0,0,18.6,
1/9/2020 8:27:17 AM,360,175.256,5,0,0,18.6,
1/9/2020 8:27:18 AM,359,175.256,5,0,0,18.6,
1/9/2020 8:27:19 AM,360,175.256,5,0,0,18.6,
1/9/2020 8:27:20 AM,360,175.256,5,0,0,18.6,
1/9/2020 8:27:21 AM,359,175.256,5,0,0,18.6,
1/9/2020 8:27:22 AM,313,175.256,5.1,0,0,18.6,
1/9/2020 8:27:23 AM,120,175.256,5.1,0,0,18.6,
1/9/2020 8:27:24 AM,3,175.256,5,0,0,18.6,
1/9/2020 8:27:25 AM,0,175.256,5,0,0,18.6,
1/9/2020 8:27:26 AM,4,175.256,5,0,0,18.6,
1/9/2020 8:27:27 AM,0,175.256,4.9,0,0,18.6,
1/9/2020 8:27:28 AM,0,175.256,4.9,0,0,18.6,
1/9/2020 8:27:29 AM,0,175.256,5,0,0,18.6,
1/9/2020 8:27:30 AM,0,175.256,5,0,0,18.6,
1/9/2020 8:27:31 AM,-12,175.256,5,0,0,18.6,
1/9/2020 8:27:32 AM,0,175.256,5,0,0,18.6,
