START_TIME, END_TIME, CHAMBER, RECIPE, LOT_ID, WAFER_ID, SLOT_NUM
9/26/2016 11:03:22 AM,9/26/2016 11:04:24 AM,SDC1,BVacPrewet,notspecified,notspecified,0
DATE_TIME, Manometer1000,Manometer100,
9/26/2016 11:03:22 AM,694.7,100,
9/26/2016 11:03:23 AM,678.7,100,
9/26/2016 11:03:24 AM,521.4,100,
9/26/2016 11:03:25 AM,400.8,100,
9/26/2016 11:03:26 AM,227.5,100,
9/26/2016 11:03:27 AM,142.3,100,
9/26/2016 11:03:28 AM,96.7,88.9,
9/26/2016 11:03:29 AM,74.8,69,
9/26/2016 11:03:30 AM,62.4,58.3,
9/26/2016 11:03:31 AM,54.8,51.1,
9/26/2016 11:03:32 AM,50.1,46.3,
9/26/2016 11:03:33 AM,46.2,43,
9/26/2016 11:03:34 AM,43.2,39.7,
9/26/2016 11:03:35 AM,39.7,36.4,
9/26/2016 11:03:36 AM,36.6,33.2,
9/26/2016 11:03:37 AM,33.3,30,
9/26/2016 11:03:38 AM,30.3,27.5,
9/26/2016 11:03:39 AM,27.9,25.5,
9/26/2016 11:03:40 AM,25.9,23.5,
9/26/2016 11:03:41 AM,24.1,22,
9/26/2016 11:03:42 AM,22.5,20.7,
9/26/2016 11:03:43 AM,21.4,20.2,
9/26/2016 11:03:44 AM,20.8,19.8,
9/26/2016 11:03:45 AM,20.3,19.3,
9/26/2016 11:03:46 AM,19.7,18.8,
9/26/2016 11:03:47 AM,19.3,18.5,
9/26/2016 11:03:48 AM,19,18.3,
9/26/2016 11:03:49 AM,18.7,18.1,
9/26/2016 11:03:50 AM,18.4,17.9,
9/26/2016 11:03:51 AM,18.2,17.8,
9/26/2016 11:03:52 AM,18,17.6,
9/26/2016 11:03:53 AM,17.9,17.5,
9/26/2016 11:03:54 AM,17.7,17.3,
9/26/2016 11:03:55 AM,17.5,17.2,
9/26/2016 11:03:56 AM,17.4,17.2,
9/26/2016 11:03:57 AM,17.3,17.1,
9/26/2016 11:03:58 AM,17.2,17,
9/26/2016 11:03:59 AM,17.1,16.9,
9/26/2016 11:04:00 AM,112.8,43.9,
9/26/2016 11:04:01 AM,505.2,100,
9/26/2016 11:04:02 AM,564.4,100,
9/26/2016 11:04:03 AM,634.9,100,
9/26/2016 11:04:04 AM,680.2,100,
9/26/2016 11:04:05 AM,691.9,100,
9/26/2016 11:04:06 AM,694.1,100,
9/26/2016 11:04:07 AM,694.6,100,
9/26/2016 11:04:08 AM,694.7,100,
9/26/2016 11:04:09 AM,694.6,100,
9/26/2016 11:04:10 AM,694.6,100,
9/26/2016 11:04:11 AM,694.3,100,
9/26/2016 11:04:12 AM,694.2,100,
9/26/2016 11:04:13 AM,694.3,100,
9/26/2016 11:04:14 AM,694.5,100,
9/26/2016 11:04:15 AM,694.5,100,
9/26/2016 11:04:16 AM,694.6,100,
9/26/2016 11:04:17 AM,694.6,100,
9/26/2016 11:04:18 AM,694.6,100,
9/26/2016 11:04:19 AM,694.6,100,
9/26/2016 11:04:20 AM,694.6,100,
9/26/2016 11:04:21 AM,694.7,100,
9/26/2016 11:04:22 AM,694.7,100,
9/26/2016 11:04:23 AM,694.6,100,
9/26/2016 11:04:24 AM,694.6,100,
