START_TIME, END_TIME, CHAMBER, RECIPE, LOT_ID, WAFER_ID, SLOT_NUM
9/26/2016 11:13:12 AM,9/26/2016 11:14:27 AM,SDC1,BVacPrewet,notspecified,notspecified,0
DATE_TIME, Manometer1000,Manometer100,
9/26/2016 11:13:12 AM,710.1,100,
9/26/2016 11:13:13 AM,710.2,100,
9/26/2016 11:13:14 AM,554.6,100,
9/26/2016 11:13:15 AM,441.9,100,
9/26/2016 11:13:16 AM,266.3,100,
9/26/2016 11:13:17 AM,158.6,100,
9/26/2016 11:13:18 AM,101.8,86.2,
9/26/2016 11:13:19 AM,71.1,57.6,
9/26/2016 11:13:20 AM,49.7,42,
9/26/2016 11:13:21 AM,39,34.7,
9/26/2016 11:13:22 AM,38.8,43.4,
9/26/2016 11:13:23 AM,47.1,48.8,
9/26/2016 11:13:24 AM,49.9,49.7,
9/26/2016 11:13:25 AM,50.2,49.9,
9/26/2016 11:13:26 AM,50.3,49.9,
9/26/2016 11:13:27 AM,50.3,49.9,
9/26/2016 11:13:28 AM,50.3,49.9,
9/26/2016 11:13:29 AM,50.3,49.9,
9/26/2016 11:13:30 AM,50.3,49.9,
9/26/2016 11:13:31 AM,50.3,49.9,
9/26/2016 11:13:32 AM,50.3,49.9,
9/26/2016 11:13:33 AM,50.3,50,
9/26/2016 11:13:34 AM,50.3,50,
9/26/2016 11:13:36 AM,50.3,50,
9/26/2016 11:13:37 AM,50.3,50,
9/26/2016 11:13:38 AM,50.3,50,
9/26/2016 11:13:39 AM,50.3,50,
9/26/2016 11:13:40 AM,50.3,50,
9/26/2016 11:13:41 AM,50.3,50,
9/26/2016 11:13:42 AM,50.3,50,
9/26/2016 11:13:43 AM,50.3,50,
9/26/2016 11:13:44 AM,50.3,50,
9/26/2016 11:13:45 AM,50.3,50,
9/26/2016 11:13:46 AM,50.3,50,
9/26/2016 11:13:47 AM,50.3,50,
9/26/2016 11:13:48 AM,50.3,50,
9/26/2016 11:13:49 AM,50.3,50,
9/26/2016 11:13:50 AM,50.3,50,
9/26/2016 11:13:51 AM,50.3,50,
9/26/2016 11:13:52 AM,50.3,50,
9/26/2016 11:13:53 AM,50.3,50,
9/26/2016 11:13:54 AM,50.3,50,
9/26/2016 11:13:55 AM,50.3,50,
9/26/2016 11:13:56 AM,50.3,50,
9/26/2016 11:13:57 AM,50.3,50,
9/26/2016 11:13:58 AM,50.3,50,
9/26/2016 11:13:59 AM,50.3,50,
9/26/2016 11:14:00 AM,50.3,50,
9/26/2016 11:14:01 AM,50.3,50,
9/26/2016 11:14:02 AM,50.3,50,
9/26/2016 11:14:03 AM,57.4,57.8,
9/26/2016 11:14:04 AM,402,100,
9/26/2016 11:14:05 AM,544.7,100,
9/26/2016 11:14:06 AM,624.5,100,
9/26/2016 11:14:07 AM,675.2,100,
9/26/2016 11:14:08 AM,692.3,100,
9/26/2016 11:14:09 AM,694.4,100,
9/26/2016 11:14:10 AM,694.8,100,
9/26/2016 11:14:11 AM,694.9,100,
9/26/2016 11:14:12 AM,694.8,100,
9/26/2016 11:14:13 AM,694.8,100,
9/26/2016 11:14:14 AM,694.6,100,
9/26/2016 11:14:15 AM,694.2,100,
9/26/2016 11:14:16 AM,694,100,
9/26/2016 11:14:17 AM,693.9,100,
9/26/2016 11:14:18 AM,694.4,100,
9/26/2016 11:14:19 AM,694.5,100,
9/26/2016 11:14:20 AM,694.6,100,
9/26/2016 11:14:21 AM,694.6,100,
9/26/2016 11:14:22 AM,694.6,100,
9/26/2016 11:14:23 AM,694.6,100,
9/26/2016 11:14:24 AM,694.6,100,
9/26/2016 11:14:25 AM,694.6,100,
9/26/2016 11:14:26 AM,694.6,100,
9/26/2016 11:14:27 AM,694.6,100,
