START_TIME, END_TIME, CHAMBER, RECIPE, LOT_ID, WAFER_ID, SLOT_NUM
9/26/2016 11:04:44 AM,9/26/2016 11:05:46 AM,SDC1,BVacPrewet,notspecified,notspecified,0
DATE_TIME, Manometer1000,Manometer100,
9/26/2016 11:04:44 AM,701.6,100,
9/26/2016 11:04:46 AM,583.8,100,
9/26/2016 11:04:47 AM,463.9,100,
9/26/2016 11:04:48 AM,278.9,100,
9/26/2016 11:04:49 AM,166.8,100,
9/26/2016 11:04:50 AM,111.4,99.9,
9/26/2016 11:04:51 AM,84.6,87.6,
9/26/2016 11:04:52 AM,68.7,70.4,
9/26/2016 11:04:53 AM,58.9,58.8,
9/26/2016 11:04:54 AM,54,52.3,
9/26/2016 11:04:55 AM,49.6,47.7,
9/26/2016 11:04:56 AM,46.3,44.5,
9/26/2016 11:04:57 AM,42.9,41.3,
9/26/2016 11:04:58 AM,41.5,39.1,
9/26/2016 11:04:59 AM,47.3,45.5,
9/26/2016 11:05:00 AM,49.3,49,
9/26/2016 11:05:01 AM,50.2,49.7,
9/26/2016 11:05:02 AM,50.4,49.8,
9/26/2016 11:05:03 AM,50.5,49.9,
9/26/2016 11:05:04 AM,50.5,49.9,
9/26/2016 11:05:05 AM,50.5,49.9,
9/26/2016 11:05:06 AM,50.5,49.9,
9/26/2016 11:05:07 AM,50.5,49.9,
9/26/2016 11:05:08 AM,50.5,49.9,
9/26/2016 11:05:09 AM,50.5,49.9,
9/26/2016 11:05:10 AM,50.5,49.9,
9/26/2016 11:05:11 AM,50.5,50,
9/26/2016 11:05:12 AM,50.5,49.9,
9/26/2016 11:05:13 AM,50.5,49.9,
9/26/2016 11:05:14 AM,50.5,50,
9/26/2016 11:05:15 AM,50.5,49.9,
9/26/2016 11:05:16 AM,50.5,49.9,
9/26/2016 11:05:17 AM,50.5,49.9,
9/26/2016 11:05:18 AM,50.5,49.9,
9/26/2016 11:05:19 AM,50.4,49.9,
9/26/2016 11:05:20 AM,50.4,50,
9/26/2016 11:05:21 AM,50.4,50,
9/26/2016 11:05:22 AM,50.4,50,
9/26/2016 11:05:23 AM,381.6,75.3,
9/26/2016 11:05:24 AM,539.3,100,
9/26/2016 11:05:25 AM,617.1,100,
9/26/2016 11:05:26 AM,672.7,100,
9/26/2016 11:05:27 AM,691.4,100,
9/26/2016 11:05:28 AM,694.4,100,
9/26/2016 11:05:29 AM,695,100,
9/26/2016 11:05:30 AM,695,100,
9/26/2016 11:05:31 AM,695,100,
9/26/2016 11:05:32 AM,694.9,100,
9/26/2016 11:05:33 AM,694.7,100,
9/26/2016 11:05:34 AM,694.5,100,
9/26/2016 11:05:35 AM,694.4,100,
9/26/2016 11:05:36 AM,694.5,100,
9/26/2016 11:05:37 AM,694.7,100,
9/26/2016 11:05:38 AM,694.7,100,
9/26/2016 11:05:39 AM,694.7,100,
9/26/2016 11:05:40 AM,694.7,100,
9/26/2016 11:05:41 AM,694.7,100,
9/26/2016 11:05:42 AM,694.7,100,
9/26/2016 11:05:43 AM,694.7,100,
9/26/2016 11:05:44 AM,694.7,100,
9/26/2016 11:05:45 AM,694.7,100,
9/26/2016 11:05:46 AM,694.7,100,
