START_TIME, END_TIME, CHAMBER, RECIPE, LOT_ID, WAFER_ID, SLOT_NUM
11/10/2016 4:42:29 PM,11/10/2016 4:43:34 PM,SDC1,161110 Vac Prewet,notspecified,notspecified,0
DATE_TIME, Manometer1000,Manometer100,
11/10/2016 4:42:34 PM,749.6,100,
11/10/2016 4:42:35 PM,632.3,100,
11/10/2016 4:42:36 PM,440.4,100,
11/10/2016 4:42:37 PM,227.9,100,
11/10/2016 4:42:38 PM,124.1,99.9,
11/10/2016 4:42:39 PM,83.7,84.1,
11/10/2016 4:42:40 PM,62.1,62.5,
11/10/2016 4:42:41 PM,50.5,49.6,
11/10/2016 4:42:42 PM,43.5,42.3,
11/10/2016 4:42:43 PM,39.3,38.2,
11/10/2016 4:42:44 PM,36.8,35.6,
11/10/2016 4:42:45 PM,34.9,33.8,
11/10/2016 4:42:46 PM,33.3,32.3,
11/10/2016 4:42:47 PM,31.1,29.6,
11/10/2016 4:42:48 PM,29,28.1,
11/10/2016 4:42:49 PM,28,27.3,
11/10/2016 4:42:50 PM,27.4,26.9,
11/10/2016 4:42:51 PM,26.9,26.4,
11/10/2016 4:42:52 PM,26.4,25.9,
11/10/2016 4:42:53 PM,26,25.5,
11/10/2016 4:42:54 PM,25.6,25.2,
11/10/2016 4:42:55 PM,25.4,25,
11/10/2016 4:42:56 PM,25.1,24.6,
11/10/2016 4:42:57 PM,24.6,24,
11/10/2016 4:42:58 PM,24,23.4,
11/10/2016 4:42:59 PM,23.3,22.8,
11/10/2016 4:43:00 PM,22.8,22.4,
11/10/2016 4:43:01 PM,22.2,21.8,
11/10/2016 4:43:02 PM,21.7,21.4,
11/10/2016 4:43:03 PM,21.1,20.9,
11/10/2016 4:43:04 PM,21,21,
11/10/2016 4:43:05 PM,22,23.1,
11/10/2016 4:43:06 PM,24.1,24.8,
11/10/2016 4:43:07 PM,25,25.3,
11/10/2016 4:43:08 PM,25.5,25.6,
11/10/2016 4:43:09 PM,25.9,26,
11/10/2016 4:43:10 PM,372.8,81.7,
11/10/2016 4:43:11 PM,575.8,100,
11/10/2016 4:43:12 PM,665.9,100,
11/10/2016 4:43:13 PM,723.8,100,
11/10/2016 4:43:14 PM,742.4,100,
11/10/2016 4:43:15 PM,744.6,100,
11/10/2016 4:43:16 PM,744.9,100,
11/10/2016 4:43:17 PM,745,100,
11/10/2016 4:43:18 PM,744.9,100,
11/10/2016 4:43:19 PM,744.8,100,
11/10/2016 4:43:20 PM,744.6,100,
11/10/2016 4:43:21 PM,744.1,100,
11/10/2016 4:43:22 PM,744,100,
11/10/2016 4:43:23 PM,744.2,100,
11/10/2016 4:43:24 PM,744.3,100,
11/10/2016 4:43:25 PM,744.5,100,
11/10/2016 4:43:26 PM,744.5,100,
11/10/2016 4:43:27 PM,744.6,100,
11/10/2016 4:43:28 PM,744.6,100,
11/10/2016 4:43:29 PM,744.6,100,
11/10/2016 4:43:30 PM,744.6,100,
11/10/2016 4:43:31 PM,744.6,100,
11/10/2016 4:43:32 PM,744.6,100,
11/10/2016 4:43:33 PM,744.6,100,
11/10/2016 4:43:34 PM,744.6,100,
11/10/2016 4:43:35 PM,744.6,100,
11/10/2016 4:43:36 PM,744.6,100,
11/10/2016 4:43:37 PM,744.6,100,
11/10/2016 4:43:38 PM,744.6,100,
11/10/2016 4:43:39 PM,744.6,100,
