START_TIME, END_TIME, CHAMBER, RECIPE, LOT_ID, WAFER_ID, SLOT_NUM
11/11/2016 10:47:05 AM,11/11/2016 10:48:10 AM,SDC1,161110 Vac Prewet,notspecified,notspecified,0
DATE_TIME, Manometer1000,Manometer100,
11/11/2016 10:47:11 AM,745.7,100,
11/11/2016 10:47:12 AM,745.2,100,
11/11/2016 10:47:13 AM,615.9,100,
11/11/2016 10:47:14 AM,410.2,100,
11/11/2016 10:47:15 AM,196.5,99.9,
11/11/2016 10:47:16 AM,111.6,84.2,
11/11/2016 10:47:17 AM,73.4,58.8,
11/11/2016 10:47:18 AM,54.7,45.6,
11/11/2016 10:47:19 AM,43.9,38.2,
11/11/2016 10:47:20 AM,38.5,33.8,
11/11/2016 10:47:21 AM,34.7,30.9,
11/11/2016 10:47:22 AM,31.9,29.1,
11/11/2016 10:47:23 AM,29.7,27.8,
11/11/2016 10:47:24 AM,28.5,26.3,
11/11/2016 10:47:25 AM,26.9,24.2,
11/11/2016 10:47:26 AM,24.9,22.9,
11/11/2016 10:47:27 AM,23.6,22.1,
11/11/2016 10:47:28 AM,22.7,21.7,
11/11/2016 10:47:29 AM,22.2,21.3,
11/11/2016 10:47:30 AM,21.8,21,
11/11/2016 10:47:31 AM,21.5,20.7,
11/11/2016 10:47:32 AM,21.2,20.4,
11/11/2016 10:47:33 AM,21,20.2,
11/11/2016 10:47:34 AM,20.8,20,
11/11/2016 10:47:35 AM,20.5,19.8,
11/11/2016 10:47:36 AM,20.3,19.5,
11/11/2016 10:47:37 AM,20.1,19.3,
11/11/2016 10:47:38 AM,19.8,19.1,
11/11/2016 10:47:39 AM,19.6,18.9,
11/11/2016 10:47:40 AM,19.4,18.7,
11/11/2016 10:47:41 AM,19.2,18.5,
11/11/2016 10:47:42 AM,19.1,19.6,
11/11/2016 10:47:43 AM,20.4,21.9,
11/11/2016 10:47:44 AM,22.2,22.3,
11/11/2016 10:47:45 AM,22.7,22.5,
11/11/2016 10:47:46 AM,23,22.7,
11/11/2016 10:47:47 AM,126.8,63.4,
11/11/2016 10:47:48 AM,523.6,100,
11/11/2016 10:47:49 AM,605.6,100,
11/11/2016 10:47:50 AM,691,100,
11/11/2016 10:47:51 AM,732,100,
11/11/2016 10:47:52 AM,740.1,100,
11/11/2016 10:47:53 AM,741.4,100,
11/11/2016 10:47:54 AM,741.5,100,
11/11/2016 10:47:55 AM,741.4,100,
11/11/2016 10:47:56 AM,741.4,100,
11/11/2016 10:47:57 AM,741.3,100,
11/11/2016 10:47:58 AM,740.8,100,
11/11/2016 10:47:59 AM,740.6,100,
11/11/2016 10:48:00 AM,740.6,100,
11/11/2016 10:48:01 AM,740.7,100,
11/11/2016 10:48:02 AM,740.9,100,
11/11/2016 10:48:03 AM,741,100,
11/11/2016 10:48:04 AM,741.1,100,
11/11/2016 10:48:05 AM,741.1,100,
11/11/2016 10:48:06 AM,741.1,100,
11/11/2016 10:48:07 AM,741.1,100,
11/11/2016 10:48:08 AM,741.1,100,
11/11/2016 10:48:09 AM,741.1,100,
11/11/2016 10:48:10 AM,741,100,
11/11/2016 10:48:12 AM,741.1,100,
11/11/2016 10:48:13 AM,741.1,100,
11/11/2016 10:48:14 AM,741,100,
11/11/2016 10:48:15 AM,741.1,100,
11/11/2016 10:48:16 AM,741,100,
