START_TIME, END_TIME, CHAMBER, RECIPE, LOT_ID, WAFER_ID, SLOT_NUM
9/24/2016 3:16:12 PM,9/24/2016 3:17:27 PM,SDC1,VacTest,notspecified,notspecified,0
DATE_TIME, Manometer1000,Manometer100,
9/24/2016 3:16:12 PM,685.3,100,
9/24/2016 3:16:13 PM,685.6,100,
9/24/2016 3:16:14 PM,685.8,100,
9/24/2016 3:16:15 PM,686.1,100,
9/24/2016 3:16:16 PM,686.5,100,
9/24/2016 3:16:17 PM,686.8,100,
9/24/2016 3:16:18 PM,595.6,100,
9/24/2016 3:16:19 PM,292.2,100,
9/24/2016 3:16:20 PM,304.7,100,
9/24/2016 3:16:21 PM,242.7,100,
9/24/2016 3:16:22 PM,168.4,100,
9/24/2016 3:16:23 PM,119.1,100,
9/24/2016 3:16:24 PM,95.1,92,
9/24/2016 3:16:25 PM,82,77.8,
9/24/2016 3:16:26 PM,72.4,68.3,
9/24/2016 3:16:27 PM,62.7,60.6,
9/24/2016 3:16:28 PM,58.9,56.2,
9/24/2016 3:16:29 PM,53.9,51.8,
9/24/2016 3:16:30 PM,51.3,49.5,
9/24/2016 3:16:31 PM,49.2,48,
9/24/2016 3:16:32 PM,47.5,46.2,
9/24/2016 3:16:33 PM,45.9,44.8,
9/24/2016 3:16:34 PM,44.8,44.4,
9/24/2016 3:16:35 PM,44.6,44.4,
9/24/2016 3:16:36 PM,44.4,44.3,
9/24/2016 3:16:37 PM,44.2,43.8,
9/24/2016 3:16:38 PM,43.7,43.2,
9/24/2016 3:16:39 PM,43.1,42.6,
9/24/2016 3:16:40 PM,42.5,42,
9/24/2016 3:16:41 PM,42,41.6,
9/24/2016 3:16:42 PM,41.6,41.3,
9/24/2016 3:16:43 PM,41.3,41.1,
9/24/2016 3:16:44 PM,41,40.5,
9/24/2016 3:16:45 PM,40.2,39.9,
9/24/2016 3:16:46 PM,39.8,39.6,
9/24/2016 3:16:47 PM,39.5,39.4,
9/24/2016 3:16:48 PM,39.4,39.2,
9/24/2016 3:16:49 PM,39,38.7,
9/24/2016 3:16:50 PM,38.7,38.5,
9/24/2016 3:16:51 PM,38.3,37.9,
9/24/2016 3:16:52 PM,37.9,37.8,
9/24/2016 3:16:53 PM,37.7,37.6,
9/24/2016 3:16:54 PM,37.4,37.3,
9/24/2016 3:16:55 PM,37.3,37.1,
9/24/2016 3:16:56 PM,37,36.9,
9/24/2016 3:16:57 PM,37,36.9,
9/24/2016 3:16:58 PM,123.2,73,
9/24/2016 3:16:59 PM,405.7,100,
9/24/2016 3:17:00 PM,395.9,100,
9/24/2016 3:17:01 PM,400.8,100,
9/24/2016 3:17:02 PM,399.2,100,
9/24/2016 3:17:03 PM,394.4,100,
9/24/2016 3:17:04 PM,390.9,100,
9/24/2016 3:17:05 PM,387.4,100,
9/24/2016 3:17:06 PM,385.1,100,
9/24/2016 3:17:07 PM,383.8,100,
9/24/2016 3:17:08 PM,464.1,100,
9/24/2016 3:17:09 PM,614.1,100,
9/24/2016 3:17:10 PM,673.2,100,
9/24/2016 3:17:11 PM,688.9,100,
9/24/2016 3:17:12 PM,690,100,
9/24/2016 3:17:13 PM,690,100,
9/24/2016 3:17:14 PM,690,100,
9/24/2016 3:17:15 PM,689.9,100,
9/24/2016 3:17:16 PM,689.9,100,
9/24/2016 3:17:17 PM,689.9,100,
9/24/2016 3:17:18 PM,689.8,100,
9/24/2016 3:17:19 PM,689.8,100,
9/24/2016 3:17:20 PM,689.8,100,
9/24/2016 3:17:21 PM,689.8,100,
9/24/2016 3:17:22 PM,689.7,100,
9/24/2016 3:17:23 PM,689.7,100,
9/24/2016 3:17:24 PM,689.7,100,
9/24/2016 3:17:26 PM,689.7,100,
9/24/2016 3:17:27 PM,689.7,100,
