START_TIME, END_TIME, CHAMBER, RECIPE, LOT_ID, WAFER_ID, SLOT_NUM
1/9/2020 7:37:02 AM,1/9/2020 7:47:45 AM,SDC3,200108 Al 40V  200mA,COSMOS-2,notspecified,05
1/9/2020 7:42:51 AM,100,5,173.7956,40.014,18.9,0.0451,
1/9/2020 7:42:52 AM,102,5,173.7956,40.014,18.9,0.0451,
1/9/2020 7:42:53 AM,96,5,173.7956,40.014,18.9,0.045,
1/9/2020 7:42:54 AM,100,5,173.7956,40.014,18.9,0.0445,
1/9/2020 7:42:55 AM,99,5.1,173.7994,40.014,18.9,0.0445,
1/9/2020 7:42:56 AM,102,5.1,173.7994,40.012,18.9,0.0445,
1/9/2020 7:42:57 AM,104,5,173.7994,40.014,18.9,0.0442,
1/9/2020 7:42:58 AM,100,5,173.7994,40.014,18.9,0.0442,
1/9/2020 7:42:59 AM,100,5,173.7994,40.014,18.9,0.0446,
1/9/2020 7:43:00 AM,99,5.1,173.8031,40.014,18.8,0.0446,
1/9/2020 7:43:01 AM,99,5.1,173.8031,40.014,18.9,0.044,
1/9/2020 7:43:02 AM,100,5.1,173.8031,40.014,18.8,0.0442,
1/9/2020 7:43:03 AM,105,5,173.8031,40.014,18.8,0.0442,
1/9/2020 7:43:04 AM,99,5,173.8031,40.014,18.8,0.0437,
1/9/2020 7:43:05 AM,96,5,173.8068,40.014,18.8,0.0438,
1/9/2020 7:43:06 AM,98,5,173.8068,40.014,18.8,0.0438,
1/9/2020 7:43:07 AM,99,5,173.8068,40.014,18.9,0.0431,
1/9/2020 7:43:08 AM,99,4.9,173.8068,40.014,18.9,0.0434,
1/9/2020 7:43:09 AM,104,4.9,173.8068,40.014,18.9,0.0434,
1/9/2020 7:43:10 AM,102,5,173.8104,40.014,18.8,0.0427,
1/9/2020 7:43:11 AM,98,5,173.8104,40.014,18.9,0.0429,
1/9/2020 7:43:12 AM,95,5,173.8104,40.014,18.9,0.0429,
1/9/2020 7:43:13 AM,100,5,173.8104,40.014,18.9,0.0424,
1/9/2020 7:43:14 AM,100,5,173.8104,40.014,18.8,0.0424,
1/9/2020 7:43:15 AM,96,5.1,173.8139,40.014,18.9,0.0424,
1/9/2020 7:43:16 AM,105,5.1,173.8139,40.012,18.8,0.0421,
1/9/2020 7:43:17 AM,99,5.1,173.8139,40.012,18.9,0.0421,
1/9/2020 7:43:18 AM,96,5.1,173.8139,40.014,18.9,0.0421,
1/9/2020 7:43:19 AM,99,5.1,173.8139,40.014,18.9,0.0419,
1/9/2020 7:43:20 AM,99,5.1,173.8175,40.014,18.9,0.0419,
1/9/2020 7:43:21 AM,97,5.1,173.8175,40.014,18.9,0.0419,
1/9/2020 7:43:22 AM,96,5.1,173.8175,40.014,18.9,0.0416,
1/9/2020 7:43:24 AM,99,5.1,173.8175,40.014,18.9,0.0416,
1/9/2020 7:43:25 AM,99,5.1,173.8175,40.014,18.9,0.0415,
1/9/2020 7:43:26 AM,96,5.1,173.821,40.014,18.9,0.0415,
1/9/2020 7:43:27 AM,99,5.2,173.821,40.014,18.9,0.0415,
1/9/2020 7:43:28 AM,100,5.2,173.821,40.014,18.9,0.0412,
1/9/2020 7:43:29 AM,94,5.2,173.821,40.014,18.9,0.041,
1/9/2020 7:43:30 AM,98,5.1,173.821,40.014,18.9,0.041,
1/9/2020 7:43:31 AM,102,5.1,173.8245,40.014,18.9,0.0408,
1/9/2020 7:43:32 AM,96,5.1,173.8245,40.012,18.9,0.0412,
1/9/2020 7:43:33 AM,99,5,173.8245,40.012,18.9,0.0412,
1/9/2020 7:43:34 AM,99,5,173.8245,40.014,18.8,0.0405,
1/9/2020 7:43:35 AM,96,5,173.8245,40.014,18.8,0.0407,
1/9/2020 7:43:36 AM,101,5,173.8279,40.014,18.8,0.0407,
1/9/2020 7:43:37 AM,100,5,173.8279,40.014,18.9,0.04,
1/9/2020 7:43:38 AM,96,5,173.8279,40.014,18.9,0.04,
1/9/2020 7:43:39 AM,99,4.9,173.8279,40.014,18.9,0.0402,
1/9/2020 7:43:40 AM,99,4.8,173.8279,40.014,18.9,0.0397,
1/9/2020 7:43:41 AM,98,4.8,173.8313,40.014,18.9,0.0397,
1/9/2020 7:43:42 AM,99,5,173.8313,40.014,18.9,0.0399,
1/9/2020 7:43:43 AM,100,5,173.8313,40.012,18.9,0.0394,
1/9/2020 7:43:44 AM,99,5,173.8313,40.012,18.9,0.0394,
1/9/2020 7:43:45 AM,96,5,173.8313,40.014,18.9,0.0394,
1/9/2020 7:43:46 AM,98,5,173.8313,40.012,18.9,0.0389,
1/9/2020 7:43:47 AM,101,5,173.8347,40.012,18.9,0.0389,
1/9/2020 7:43:48 AM,96,5,173.8347,40.014,18.8,0.0393,
1/9/2020 7:43:49 AM,102,5,173.8347,40.014,18.9,0.0389,
1/9/2020 7:43:50 AM,100,5,173.8347,40.014,18.8,0.0389,
1/9/2020 7:43:51 AM,96,5,173.838,40.014,18.8,0.0388,
1/9/2020 7:43:52 AM,100,5,173.838,40.014,18.8,0.0388,
1/9/2020 7:43:53 AM,99,5,173.838,40.014,18.8,0.0388,
1/9/2020 7:43:54 AM,103,5,173.838,40.014,18.8,0.0385,
1/9/2020 7:43:55 AM,100,5,173.838,40.014,18.9,0.0385,
1/9/2020 7:43:56 AM,99,5,173.8412,40.014,18.8,0.0383,
1/9/2020 7:43:57 AM,97,4.9,173.8412,40.014,18.8,0.0381,
1/9/2020 7:43:58 AM,95,4.9,173.8412,40.014,18.8,0.0381,
1/9/2020 7:43:59 AM,98,5,173.8412,40.014,18.8,0.0383,
1/9/2020 7:44:00 AM,104,5,173.8412,40.014,18.8,0.038,
1/9/2020 7:44:01 AM,97,5.1,173.8444,40.014,18.8,0.038,
1/9/2020 7:44:02 AM,99,5.1,173.8444,40.014,18.8,0.0378,
1/9/2020 7:44:03 AM,98,5.1,173.8444,40.014,18.8,0.0377,
1/9/2020 7:44:04 AM,99,5.1,173.8444,40.014,18.9,0.0377,
1/9/2020 7:44:05 AM,98,5.1,173.8444,40.014,18.8,0.038,
1/9/2020 7:44:06 AM,98,5.1,173.8476,40.014,18.9,0.0375,
1/9/2020 7:44:07 AM,105,5.1,173.8476,40.014,18.9,0.0375,
1/9/2020 7:44:08 AM,98,5.1,173.8476,40.014,18.8,0.0377,
1/9/2020 7:44:09 AM,96,5.1,173.8476,40.014,18.8,0.0377,
1/9/2020 7:44:10 AM,106,5,173.8476,40.012,18.8,0.0372,
1/9/2020 7:44:11 AM,99,5,173.8508,40.012,18.9,0.0372,
1/9/2020 7:44:12 AM,100,5,173.8508,40.012,18.8,0.0372,
1/9/2020 7:44:13 AM,104,5.1,173.8508,40.014,18.8,0.0367,
1/9/2020 7:44:14 AM,99,5.1,173.8508,40.014,18.9,0.0369,
1/9/2020 7:44:15 AM,99,5.1,173.8508,40.014,18.9,0.0369,
1/9/2020 7:44:16 AM,105,5.1,173.8538,40.014,18.9,0.0364,
1/9/2020 7:44:17 AM,101,5.1,173.8538,40.014,18.9,0.0364,
1/9/2020 7:44:18 AM,103,5.1,173.8538,40.014,18.9,0.0364,
1/9/2020 7:44:19 AM,100,5.1,173.8538,40.012,18.9,0.0364,
1/9/2020 7:44:20 AM,98,5,173.8538,40.014,18.9,0.0361,
1/9/2020 7:44:21 AM,100,5,173.8569,40.014,18.9,0.0361,
1/9/2020 7:44:22 AM,97,5,173.8569,40.014,18.9,0.0359,
1/9/2020 7:44:23 AM,99,5.1,173.8569,40.012,18.9,0.0358,
1/9/2020 7:44:24 AM,99,5.1,173.8569,40.012,18.9,0.0358,
1/9/2020 7:44:25 AM,99,5.1,173.8569,40.014,18.9,0.0358,
1/9/2020 7:44:26 AM,97,5.1,173.8569,40.014,18.9,0.0356,
1/9/2020 7:44:27 AM,101,5.2,173.86,40.014,18.9,0.0356,
1/9/2020 7:44:28 AM,100,5,173.86,40.014,19,0.0355,
1/9/2020 7:44:29 AM,98,5,173.86,40.014,18.9,0.0355,
1/9/2020 7:44:30 AM,99,5,173.86,40.014,18.9,0.0355,
1/9/2020 7:44:31 AM,99,5,173.86,40.012,18.9,0.0355,
1/9/2020 7:44:32 AM,97,4.9,173.8629,40.012,18.9,0.0355,
1/9/2020 7:44:33 AM,104,4.9,173.8629,40.014,18.9,0.0353,
1/9/2020 7:44:34 AM,101,4.9,173.8629,40.014,18.9,0.0351,
1/9/2020 7:44:35 AM,96,5,173.8629,40.014,18.9,0.0351,
1/9/2020 7:44:36 AM,99,5,173.8629,40.014,18.9,0.0348,
1/9/2020 7:44:37 AM,98,5.1,173.866,40.014,18.9,0.035,
1/9/2020 7:44:38 AM,99,5.1,173.866,40.014,18.9,0.035,
1/9/2020 7:44:39 AM,97,5.1,173.866,40.014,18.9,0.0345,
1/9/2020 7:44:40 AM,99,5.1,173.866,40.014,18.8,0.0347,
1/9/2020 7:44:41 AM,101,5.1,173.866,40.014,18.9,0.0347,
1/9/2020 7:44:42 AM,99,5.1,173.869,40.014,18.9,0.0342,
1/9/2020 7:44:43 AM,102,5.1,173.869,40.014,18.8,0.0343,
1/9/2020 7:44:44 AM,103,5,173.869,40.014,18.9,0.0343,
1/9/2020 7:44:45 AM,96,5,173.869,40.014,18.8,0.034,
1/9/2020 7:44:46 AM,100,5,173.869,40.014,18.8,0.034,
1/9/2020 7:44:47 AM,99,5.1,173.8718,40.014,18.8,0.034,
1/9/2020 7:44:48 AM,100,5.1,173.8718,40.014,18.8,0.0339,
1/9/2020 7:44:49 AM,101,5.1,173.8718,40.014,18.8,0.0339,
1/9/2020 7:44:50 AM,100,5.1,173.8718,40.014,18.8,0.0336,
1/9/2020 7:44:51 AM,97,5.1,173.8718,40.014,18.9,0.0337,
1/9/2020 7:44:52 AM,100,5.1,173.8746,40.014,18.8,0.0337,
1/9/2020 7:44:53 AM,99,5.1,173.8746,40.014,18.9,0.0336,
1/9/2020 7:44:54 AM,95,5.1,173.8746,40.014,18.8,0.0336,
1/9/2020 7:44:55 AM,100,5.1,173.8746,40.014,18.8,0.0336,
1/9/2020 7:44:56 AM,98,5.1,173.8746,40.014,18.9,0.0331,
1/9/2020 7:44:57 AM,99,5.1,173.8775,40.014,18.8,0.0332,
1/9/2020 7:44:58 AM,98,5,173.8775,40.014,18.8,0.0332,
1/9/2020 7:44:59 AM,98,5,173.8775,40.014,18.8,0.0328,
1/9/2020 7:45:00 AM,97,5,173.8775,40.014,18.8,0.0329,
1/9/2020 7:45:01 AM,97,5,173.8775,40.014,18.8,0.0329,
1/9/2020 7:45:02 AM,99,5,173.8802,40.014,18.8,0.0328,
1/9/2020 7:45:03 AM,102,5.1,173.8802,40.014,18.9,0.0328,
1/9/2020 7:45:04 AM,97,5,173.8802,40.012,18.9,0.0331,
1/9/2020 7:45:06 AM,100,5,173.8802,40.014,18.9,0.0324,
1/9/2020 7:45:07 AM,99,5.1,173.8802,40.014,18.9,0.0324,
1/9/2020 7:45:08 AM,94,5.1,173.883,40.014,18.9,0.0328,
1/9/2020 7:45:09 AM,100,5,173.883,40.012,18.9,0.0321,
1/9/2020 7:45:10 AM,100,5,173.883,40.012,18.9,0.0321,
1/9/2020 7:45:11 AM,96,5,173.883,40.014,18.9,0.0324,
1/9/2020 7:45:12 AM,100,5.2,173.883,40.014,18.9,0.032,
1/9/2020 7:45:13 AM,100,5.2,173.8857,40.014,18.9,0.032,
1/9/2020 7:45:14 AM,103,5.1,173.8857,40.014,18.9,0.0321,
1/9/2020 7:45:15 AM,100,5.1,173.8857,40.014,18.9,0.0317,
1/9/2020 7:45:16 AM,100,5.1,173.8857,40.014,18.9,0.0317,
1/9/2020 7:45:17 AM,103,5.1,173.8857,40.014,18.9,0.0318,
1/9/2020 7:45:18 AM,100,5.1,173.8883,40.014,18.9,0.0318,
1/9/2020 7:45:19 AM,98,5,173.8883,40.014,18.9,0.0318,
1/9/2020 7:45:20 AM,95,5,173.8883,40.014,18.9,0.0315,
1/9/2020 7:45:21 AM,96,5,173.8883,40.014,18.9,0.0315,
1/9/2020 7:45:22 AM,100,5,173.8883,40.014,18.9,0.0315,
1/9/2020 7:45:23 AM,102,5,173.891,40.014,18.9,0.0313,
1/9/2020 7:45:24 AM,98,5,173.891,40.014,18.9,0.0313,
1/9/2020 7:45:25 AM,100,5,173.891,40.014,18.8,0.0312,
1/9/2020 7:45:26 AM,102,4.9,173.891,40.014,18.8,0.031,
1/9/2020 7:45:27 AM,95,4.9,173.891,40.014,18.8,0.031,
1/9/2020 7:45:28 AM,101,4.9,173.8936,40.014,18.8,0.0312,
1/9/2020 7:45:29 AM,104,4.9,173.8936,40.014,18.8,0.0309,
1/9/2020 7:45:30 AM,97,4.9,173.8936,40.014,18.8,0.0309,
1/9/2020 7:45:31 AM,100,4.9,173.8936,40.014,18.8,0.031,
1/9/2020 7:45:32 AM,100,4.9,173.8936,40.014,18.8,0.0307,
1/9/2020 7:45:33 AM,95,4.9,173.8962,40.014,18.8,0.0307,
1/9/2020 7:45:34 AM,101,4.9,173.8962,40.014,18.8,0.0307,
1/9/2020 7:45:35 AM,100,5,173.8962,40.014,18.8,0.0304,
1/9/2020 7:45:36 AM,96,5,173.8962,40.014,18.8,0.0304,
1/9/2020 7:45:37 AM,99,5,173.8962,40.014,18.8,0.0305,
1/9/2020 7:45:38 AM,99,5.1,173.8988,40.014,18.8,0.0302,
1/9/2020 7:45:39 AM,98,5.1,173.8988,40.014,18.8,0.0302,
1/9/2020 7:45:40 AM,101,5.1,173.8988,40.014,18.8,0.0302,
1/9/2020 7:45:41 AM,98,5,173.8988,40.014,18.8,0.0302,
1/9/2020 7:45:42 AM,99,5,173.9013,40.012,18.8,0.0299,
1/9/2020 7:45:43 AM,99,5,173.9013,40.014,18.8,0.0299,
1/9/2020 7:45:44 AM,98,5,173.9013,40.014,18.8,0.0299,
1/9/2020 7:45:45 AM,98,5,173.9013,40.014,18.8,0.0298,
1/9/2020 7:45:46 AM,99,5,173.9013,40.014,18.8,0.0298,
1/9/2020 7:45:47 AM,101,5,173.9038,40.014,18.8,0.0298,
1/9/2020 7:45:48 AM,101,5.1,173.9038,40.014,18.8,0.0296,
1/9/2020 7:45:49 AM,98,5.1,173.9038,40.014,18.8,0.0294,
1/9/2020 7:45:50 AM,98,5,173.9038,40.014,18.8,0.0294,
1/9/2020 7:45:51 AM,104,5,173.9038,40.014,18.8,0.0294,
1/9/2020 7:45:52 AM,103,5,173.9063,40.014,18.8,0.0291,
1/9/2020 7:45:53 AM,100,5,173.9063,40.014,18.8,0.0291,
1/9/2020 7:45:54 AM,100,5,173.9063,40.014,18.8,0.0293,
1/9/2020 7:45:55 AM,99,5,173.9063,40.014,18.8,0.0291,
1/9/2020 7:45:56 AM,100,5,173.9063,40.014,18.8,0.0291,
1/9/2020 7:45:57 AM,100,4.9,173.9087,40.014,18.8,0.0291,
1/9/2020 7:45:58 AM,95,4.9,173.9087,40.014,18.8,0.0291,
1/9/2020 7:45:59 AM,99,4.9,173.9087,40.014,18.8,0.0286,
1/9/2020 7:46:00 AM,98,5,173.9087,40.014,18.8,0.0288,
1/9/2020 7:46:01 AM,98,5,173.9087,40.014,18.8,0.0288,
1/9/2020 7:46:02 AM,100,5.1,173.9111,40.014,18.8,0.0286,
1/9/2020 7:46:03 AM,99,5.1,173.9111,40.014,18.8,0.0288,
1/9/2020 7:46:04 AM,104,5.1,173.9111,40.014,18.8,0.0288,
1/9/2020 7:46:05 AM,97,5.1,173.9111,40.014,18.8,0.0285,
1/9/2020 7:46:06 AM,101,5.1,173.9111,40.014,18.8,0.0285,
1/9/2020 7:46:07 AM,100,5.1,173.9135,40.014,18.8,0.0285,
1/9/2020 7:46:08 AM,94,5.1,173.9135,40.014,18.8,0.0282,
1/9/2020 7:46:09 AM,101,5,173.9135,40.014,18.8,0.0282,
1/9/2020 7:46:10 AM,104,5,173.9135,40.014,18.8,0.0282,
1/9/2020 7:46:11 AM,102,5,173.9135,40.014,18.8,0.028,
1/9/2020 7:46:12 AM,100,5.1,173.9159,40.012,18.8,0.028,
1/9/2020 7:46:13 AM,99,5.1,173.9159,40.012,18.8,0.028,
1/9/2020 7:46:14 AM,96,5.1,173.9159,40.014,18.8,0.028,
1/9/2020 7:46:15 AM,99,5.1,173.9159,40.014,18.8,0.028,
1/9/2020 7:46:16 AM,99,5,173.9159,40.014,18.8,0.0277,
1/9/2020 7:46:17 AM,103,5,173.9182,40.014,18.8,0.0277,
1/9/2020 7:46:18 AM,98,5,173.9182,40.014,18.8,0.0277,
1/9/2020 7:46:19 AM,100,5,173.9182,40.014,18.8,0.0275,
1/9/2020 7:46:20 AM,99,5,173.9182,40.014,18.8,0.0277,
1/9/2020 7:46:21 AM,99,5.1,173.9182,40.014,18.8,0.0277,
1/9/2020 7:46:22 AM,98,5.1,173.9205,40.014,18.8,0.0274,
1/9/2020 7:46:23 AM,97,5.2,173.9205,40.012,18.8,0.0275,
1/9/2020 7:46:24 AM,94,5.2,173.9205,40.012,18.8,0.0275,
1/9/2020 7:46:25 AM,98,5.2,173.9205,40.014,18.8,0.0271,
1/9/2020 7:46:26 AM,98,5.1,173.9205,40.014,18.8,0.0272,
1/9/2020 7:46:27 AM,99,5.1,173.9228,40.014,18.8,0.0272,
1/9/2020 7:46:28 AM,98,5.1,173.9228,40.014,18.8,0.0269,
1/9/2020 7:46:29 AM,98,5.1,173.9228,40.014,18.8,0.0271,
1/9/2020 7:46:30 AM,95,5.1,173.9228,40.014,18.8,0.0271,
1/9/2020 7:46:31 AM,101,5.1,173.9228,40.014,18.8,0.0267,
1/9/2020 7:46:32 AM,101,5.1,173.9252,40.014,18.8,0.0267,
1/9/2020 7:46:33 AM,97,5.1,173.9252,40.014,18.8,0.0267,
1/9/2020 7:46:34 AM,99,5.1,173.9252,40.014,18.8,0.0266,
1/9/2020 7:46:35 AM,99,5.1,173.9252,40.014,18.8,0.0266,
1/9/2020 7:46:36 AM,96,5.1,173.9252,40.014,18.8,0.0266,
1/9/2020 7:46:37 AM,101,5.1,173.9274,40.014,18.8,0.0263,
1/9/2020 7:46:38 AM,99,5,173.9274,40.014,18.8,0.0263,
1/9/2020 7:46:39 AM,97,5,173.9274,40.014,18.8,0.0264,
1/9/2020 7:46:40 AM,98,5,173.9274,40.014,18.8,0.0263,
1/9/2020 7:46:41 AM,102,5,173.9274,40.014,18.8,0.0263,
1/9/2020 7:46:42 AM,103,5.1,173.9274,40.014,18.8,0.0261,
1/9/2020 7:46:43 AM,96,5.1,173.9296,40.014,18.8,0.0261,
1/9/2020 7:46:44 AM,100,5.1,173.9296,40.014,18.8,0.0261,
1/9/2020 7:46:45 AM,103,5.1,173.9296,40.014,18.8,0.026,
1/9/2020 7:46:46 AM,96,5.1,173.9296,40.014,18.8,0.026,
1/9/2020 7:46:47 AM,101,5.1,173.9296,40.014,18.8,0.026,
1/9/2020 7:46:48 AM,100,5.2,173.9318,40.014,18.8,0.0258,
1/9/2020 7:46:50 AM,97,5.2,173.9318,40.014,18.8,0.0258,
1/9/2020 7:46:51 AM,102,5.1,173.9318,40.014,18.8,0.0258,
1/9/2020 7:46:52 AM,101,5.1,173.9318,40.014,18.8,0.0256,
1/9/2020 7:46:53 AM,97,5.2,173.9318,40.014,18.8,0.0256,
1/9/2020 7:46:54 AM,99,5.1,173.9341,40.014,18.8,0.0258,
1/9/2020 7:46:55 AM,100,5.1,173.9341,40.014,18.8,0.0255,
1/9/2020 7:46:56 AM,104,5,173.9341,40.014,18.8,0.0255,
1/9/2020 7:46:57 AM,98,5,173.9341,40.014,18.8,0.0256,
1/9/2020 7:46:58 AM,97,5,173.9341,40.014,18.8,0.0252,
1/9/2020 7:46:59 AM,95,5,173.9362,40.014,18.8,0.0252,
1/9/2020 7:47:00 AM,100,5,173.9362,40.014,18.8,0.0253,
1/9/2020 7:47:01 AM,101,5.1,173.9362,40.012,18.8,0.025,
1/9/2020 7:47:02 AM,101,5.1,173.9362,40.012,18.8,0.025,
1/9/2020 7:47:03 AM,99,5.1,173.9362,40.012,18.8,0.025,
1/9/2020 7:47:04 AM,100,5.1,173.9384,40.014,18.8,0.025,
1/9/2020 7:47:05 AM,95,5.1,173.9384,40.014,18.8,0.025,
1/9/2020 7:47:06 AM,98,5,173.9384,40.014,18.8,0.0247,
1/9/2020 7:47:07 AM,99,5,173.9384,40.014,18.8,0.0247,
1/9/2020 7:47:08 AM,99,5,173.9384,40.014,18.8,0.0247,
1/9/2020 7:47:09 AM,104,5,173.9405,40.014,18.8,0.0247,
1/9/2020 7:47:10 AM,100,5.1,173.9405,40.014,18.8,0.0247,
1/9/2020 7:47:11 AM,96,5.1,173.9405,40.014,18.8,0.0245,
1/9/2020 7:47:12 AM,105,5,173.9405,40.014,18.8,0.0245,
1/9/2020 7:47:13 AM,99,5,173.9405,40.014,18.8,0.0245,
1/9/2020 7:47:14 AM,100,5,173.9426,40.012,18.8,0.0244,
1/9/2020 7:47:15 AM,97,5,173.9426,40.012,18.8,0.0242,
1/9/2020 7:47:16 AM,97,5,173.9426,40.012,18.8,0.0242,
1/9/2020 7:47:17 AM,101,5,173.9426,40.012,18.8,0.0242,
1/9/2020 7:47:18 AM,96,5,173.9426,40.014,18.8,0.0242,
1/9/2020 7:47:19 AM,99,5,173.9446,40.014,18.8,0.0242,
1/9/2020 7:47:20 AM,114,4.9,173.9446,40.014,18.8,0.0242,
1/9/2020 7:47:21 AM,274,4.9,173.9454,0,18.8,0,
1/9/2020 7:47:22 AM,359,5,173.9454,0,18.8,0,
1/9/2020 7:47:23 AM,359,5,173.9454,0,18.8,0,
1/9/2020 7:47:24 AM,358,5.1,173.9454,0,18.8,0,
1/9/2020 7:47:25 AM,360,5.1,173.9454,0,18.8,0,
1/9/2020 7:47:26 AM,360,5.1,173.9454,0,18.8,0,
1/9/2020 7:47:27 AM,359,5.1,173.9454,0,18.8,0,
1/9/2020 7:47:28 AM,360,5.1,173.9454,0,18.8,0,
1/9/2020 7:47:29 AM,358,5.1,173.9454,0,18.8,0,
1/9/2020 7:47:30 AM,359,5.1,173.9454,0,18.8,0,
1/9/2020 7:47:31 AM,359,5,173.9454,0,18.8,0,
1/9/2020 7:47:32 AM,361,5,173.9454,0,18.8,0,
1/9/2020 7:47:33 AM,359,5,173.9454,0,18.8,0,
1/9/2020 7:47:34 AM,358,5,173.9454,0,18.8,0,
1/9/2020 7:47:35 AM,359,5,173.9454,0,18.8,0,
1/9/2020 7:47:36 AM,318,5.2,173.9454,0,18.8,0,
1/9/2020 7:47:37 AM,158,5.2,173.9454,0,18.8,0,
1/9/2020 7:47:38 AM,2,5.1,173.9454,0,18.8,0,
1/9/2020 7:47:39 AM,0,5.1,173.9454,0,18.8,0,
1/9/2020 7:47:40 AM,23,5.1,173.9454,0,18.8,0,
1/9/2020 7:47:41 AM,0,5.1,173.9454,0,18.8,0,
1/9/2020 7:47:42 AM,0,5.1,173.9454,0,18.8,0,
1/9/2020 7:47:43 AM,0,5.1,173.9454,0,18.8,0,
1/9/2020 7:47:44 AM,0,5.1,173.9454,0,18.8,0,
1/9/2020 7:47:45 AM,0,5,173.9454,0,18.8,0,
1/9/2020 7:47:46 AM,0,5,173.9454,0,18.8,0,
