START_TIME, END_TIME, CHAMBER, RECIPE, LOT_ID, WAFER_ID, SLOT_NUM
12/6/2016 7:01:52 PM,12/6/2016 7:03:06 PM,SDC1,AVacPrewet,notspecified,notspecified,0
DATE_TIME, Manometer1000,Manometer100,
12/6/2016 7:02:00 PM,752.9,100,
12/6/2016 7:02:01 PM,753,100,
12/6/2016 7:02:02 PM,701.1,100,
12/6/2016 7:02:03 PM,443.1,100,
12/6/2016 7:02:04 PM,219.8,99.9,
12/6/2016 7:02:05 PM,121.8,85.1,
12/6/2016 7:02:06 PM,79.7,85.1,
12/6/2016 7:02:07 PM,58.1,59.5,
12/6/2016 7:02:08 PM,45.9,45.1,
12/6/2016 7:02:09 PM,38.7,37.8,
12/6/2016 7:02:10 PM,35,33.1,
12/6/2016 7:02:11 PM,31.8,28.5,
12/6/2016 7:02:12 PM,29.7,27.1,
12/6/2016 7:02:13 PM,28.2,25.5,
12/6/2016 7:02:14 PM,26.8,23.4,
12/6/2016 7:02:15 PM,24.8,22.2,
12/6/2016 7:02:16 PM,23.3,22.2,
12/6/2016 7:02:17 PM,22.4,21.6,
12/6/2016 7:02:18 PM,21.9,21.1,
12/6/2016 7:02:19 PM,21.5,20.5,
12/6/2016 7:02:20 PM,21.2,20.3,
12/6/2016 7:02:21 PM,21,23.9,
12/6/2016 7:02:22 PM,24.8,25.5,
12/6/2016 7:02:23 PM,26,25.5,
12/6/2016 7:02:24 PM,26.2,25.7,
12/6/2016 7:02:25 PM,62,84.8,
12/6/2016 7:02:26 PM,464.1,100,
12/6/2016 7:02:27 PM,578.8,100,
12/6/2016 7:02:28 PM,652.7,100,
12/6/2016 7:02:29 PM,715.8,100,
12/6/2016 7:02:30 PM,742.8,100,
12/6/2016 7:02:31 PM,748.4,100,
12/6/2016 7:02:32 PM,748.7,100,
12/6/2016 7:02:33 PM,748.7,100,
12/6/2016 7:02:34 PM,748.6,100,
12/6/2016 7:02:35 PM,771.2,100,
12/6/2016 7:02:36 PM,790.7,100,
12/6/2016 7:02:37 PM,764.9,100,
12/6/2016 7:02:38 PM,764.6,100,
12/6/2016 7:02:39 PM,765.9,100,
12/6/2016 7:02:40 PM,766.6,100,
12/6/2016 7:02:41 PM,766.3,100,
12/6/2016 7:02:42 PM,765.7,100,
12/6/2016 7:02:43 PM,765.5,100,
12/6/2016 7:02:44 PM,765.6,100,
12/6/2016 7:02:45 PM,765.6,100,
12/6/2016 7:02:46 PM,765.5,100,
12/6/2016 7:02:47 PM,765.3,100,
12/6/2016 7:02:48 PM,765.1,100,
12/6/2016 7:02:49 PM,765,100,
12/6/2016 7:02:50 PM,765.1,100,
12/6/2016 7:02:51 PM,765.1,100,
12/6/2016 7:02:52 PM,765.1,100,
12/6/2016 7:02:53 PM,765.2,100,
12/6/2016 7:02:54 PM,765.3,100,
12/6/2016 7:02:55 PM,765.2,100,
12/6/2016 7:02:56 PM,765.1,100,
12/6/2016 7:02:57 PM,765.3,100,
12/6/2016 7:02:58 PM,765.3,100,
12/6/2016 7:02:59 PM,765.2,100,
12/6/2016 7:03:00 PM,765.2,100,
12/6/2016 7:03:01 PM,765.2,100,
12/6/2016 7:03:02 PM,765.2,100,
12/6/2016 7:03:03 PM,765.1,100,
12/6/2016 7:03:04 PM,765,100,
12/6/2016 7:03:05 PM,754.8,100,
12/6/2016 7:03:06 PM,748.3,100,
12/6/2016 7:03:07 PM,748.3,100,
12/6/2016 7:03:08 PM,748.2,100,
12/6/2016 7:03:09 PM,748.3,100,
12/6/2016 7:03:10 PM,748.2,100,
12/6/2016 7:03:11 PM,748.3,100,
12/6/2016 7:03:12 PM,748.3,100,
12/6/2016 7:03:13 PM,748.3,100,
12/6/2016 7:03:14 PM,748.3,100,
