START_TIME, END_TIME, CHAMBER, RECIPE, LOT_ID, WAFER_ID, SLOT_NUM
9/26/2016 9:57:40 AM,9/26/2016 9:59:07 AM,SDC1,AVacPrewet,notspecified,notspecified,0
DATE_TIME, Manometer1000,Manometer100,
9/26/2016 9:57:41 AM,695.1,100,
9/26/2016 9:57:42 AM,641.3,100,
9/26/2016 9:57:43 AM,495.1,100,
9/26/2016 9:57:44 AM,404.2,100,
9/26/2016 9:57:45 AM,238.6,100,
9/26/2016 9:57:46 AM,132.7,99.9,
9/26/2016 9:57:47 AM,81.9,83.7,
9/26/2016 9:57:48 AM,57.4,55.4,
9/26/2016 9:57:49 AM,43.7,42.1,
9/26/2016 9:57:50 AM,35.4,33.4,
9/26/2016 9:57:51 AM,30.7,27.9,
9/26/2016 9:57:52 AM,26.4,23.7,
9/26/2016 9:57:53 AM,23.1,20.8,
9/26/2016 9:57:54 AM,20.4,18.6,
9/26/2016 9:57:55 AM,18.7,17,
9/26/2016 9:57:56 AM,17.2,15.8,
9/26/2016 9:57:57 AM,16.2,14.7,
9/26/2016 9:57:58 AM,15.3,14,
9/26/2016 9:57:59 AM,14.6,13.3,
9/26/2016 9:58:00 AM,14,12.8,
9/26/2016 9:58:01 AM,13.6,12.4,
9/26/2016 9:58:02 AM,13.3,12.3,
9/26/2016 9:58:03 AM,14.4,14.1,
9/26/2016 9:58:04 AM,15.1,14.2,
9/26/2016 9:58:05 AM,15,13.7,
9/26/2016 9:58:06 AM,14.6,13.3,
9/26/2016 9:58:07 AM,14.2,13,
9/26/2016 9:58:08 AM,13.9,12.7,
9/26/2016 9:58:09 AM,13.6,12.3,
9/26/2016 9:58:10 AM,13.2,12.1,
9/26/2016 9:58:11 AM,13.2,12.1,
9/26/2016 9:58:12 AM,13.2,12.2,
9/26/2016 9:58:13 AM,13.4,12.9,
9/26/2016 9:58:14 AM,14.8,14.6,
9/26/2016 9:58:15 AM,15.7,14.9,
9/26/2016 9:58:16 AM,15.9,14.9,
9/26/2016 9:58:17 AM,15.9,14.9,
9/26/2016 9:58:18 AM,16,14.9,
9/26/2016 9:58:19 AM,206.2,53.6,
9/26/2016 9:58:20 AM,589.8,100,
9/26/2016 9:58:21 AM,691.5,100,
9/26/2016 9:58:22 AM,696.9,100,
9/26/2016 9:58:23 AM,696.8,100,
9/26/2016 9:58:24 AM,696.1,100,
9/26/2016 9:58:25 AM,695.7,100,
9/26/2016 9:58:26 AM,695.5,100,
9/26/2016 9:58:27 AM,695.4,100,
9/26/2016 9:58:28 AM,695.3,100,
9/26/2016 9:58:29 AM,695.3,100,
9/26/2016 9:58:30 AM,695.7,100,
9/26/2016 9:58:31 AM,763,100,
9/26/2016 9:58:32 AM,762.6,100,
9/26/2016 9:58:33 AM,757.4,100,
9/26/2016 9:58:34 AM,765,100,
9/26/2016 9:58:35 AM,773.3,100,
9/26/2016 9:58:36 AM,782.3,100,
9/26/2016 9:58:37 AM,781.9,100,
9/26/2016 9:58:38 AM,779.5,100,
9/26/2016 9:58:39 AM,764.9,100,
9/26/2016 9:58:40 AM,736.7,100,
9/26/2016 9:58:41 AM,721.5,100,
9/26/2016 9:58:42 AM,716.4,100,
9/26/2016 9:58:43 AM,713.5,100,
9/26/2016 9:58:44 AM,710.6,100,
9/26/2016 9:58:45 AM,708.6,100,
9/26/2016 9:58:46 AM,707,100,
9/26/2016 9:58:47 AM,706.1,100,
9/26/2016 9:58:48 AM,705.6,100,
9/26/2016 9:58:49 AM,705.2,100,
9/26/2016 9:58:50 AM,705,100,
9/26/2016 9:58:51 AM,704.9,100,
9/26/2016 9:58:52 AM,704.4,100,
9/26/2016 9:58:53 AM,703.8,100,
9/26/2016 9:58:54 AM,703.7,100,
9/26/2016 9:58:55 AM,703.5,100,
9/26/2016 9:58:56 AM,703.2,100,
9/26/2016 9:58:57 AM,702.5,100,
9/26/2016 9:58:58 AM,702.1,100,
9/26/2016 9:58:59 AM,696.9,100,
9/26/2016 9:59:00 AM,695.6,100,
9/26/2016 9:59:01 AM,695.5,100,
9/26/2016 9:59:02 AM,695.5,100,
9/26/2016 9:59:03 AM,695.5,100,
9/26/2016 9:59:04 AM,695.5,100,
9/26/2016 9:59:05 AM,695.5,100,
9/26/2016 9:59:06 AM,695.5,100,
9/26/2016 9:59:07 AM,695.5,100,
9/26/2016 9:59:08 AM,695.5,100,
