START_TIME, END_TIME, CHAMBER, RECIPE, LOT_ID, WAFER_ID, SLOT_NUM
9/23/2016 4:42:19 PM,9/23/2016 4:43:46 PM,SDC1,AVacPrewet,notspecified,notspecified,0
DATE_TIME, Manometer1000,Manometer100,
9/23/2016 4:42:19 PM,692.3,100,
9/23/2016 4:42:20 PM,611.7,100,
9/23/2016 4:42:21 PM,530.7,100,
9/23/2016 4:42:22 PM,422.3,100,
9/23/2016 4:42:23 PM,252.4,100,
9/23/2016 4:42:24 PM,134.3,99.9,
9/23/2016 4:42:25 PM,81.1,80,
9/23/2016 4:42:26 PM,54.7,54.5,
9/23/2016 4:42:27 PM,41.7,40.3,
9/23/2016 4:42:28 PM,33.5,32,
9/23/2016 4:42:29 PM,28.4,26.4,
9/23/2016 4:42:30 PM,24.5,22.7,
9/23/2016 4:42:31 PM,21.4,19.9,
9/23/2016 4:42:32 PM,19,17.8,
9/23/2016 4:42:33 PM,17,16.2,
9/23/2016 4:42:34 PM,15.7,15,
9/23/2016 4:42:35 PM,14.5,14,
9/23/2016 4:42:36 PM,13.6,13.2,
9/23/2016 4:42:37 PM,12.9,12.6,
9/23/2016 4:42:38 PM,12.3,12,
9/23/2016 4:42:39 PM,11.9,11.6,
9/23/2016 4:42:40 PM,11.7,11.7,
9/23/2016 4:42:41 PM,12.1,12.1,
9/23/2016 4:42:42 PM,11.9,11.7,
9/23/2016 4:42:43 PM,11.6,11.5,
9/23/2016 4:42:44 PM,11.4,11.2,
9/23/2016 4:42:45 PM,12.8,12.2,
9/23/2016 4:42:46 PM,14.4,14.4,
9/23/2016 4:42:47 PM,14.8,14.8,
9/23/2016 4:42:48 PM,15,14.9,
9/23/2016 4:42:49 PM,15,14.9,
9/23/2016 4:42:50 PM,15,14.9,
9/23/2016 4:42:51 PM,15,14.9,
9/23/2016 4:42:52 PM,15,14.9,
9/23/2016 4:42:53 PM,15,14.9,
9/23/2016 4:42:54 PM,15,15,
9/23/2016 4:42:55 PM,15,15,
9/23/2016 4:42:56 PM,22.5,15,
9/23/2016 4:42:57 PM,390.8,66.3,
9/23/2016 4:42:58 PM,539.6,100,
9/23/2016 4:42:59 PM,616.3,100,
9/23/2016 4:43:00 PM,669.5,100,
9/23/2016 4:43:01 PM,683,100,
9/23/2016 4:43:02 PM,684,100,
9/23/2016 4:43:03 PM,683.6,100,
9/23/2016 4:43:04 PM,683.3,100,
9/23/2016 4:43:05 PM,683.3,100,
9/23/2016 4:43:06 PM,683.5,100,
9/23/2016 4:43:07 PM,684.1,100,
9/23/2016 4:43:08 PM,684.7,100,
9/23/2016 4:43:09 PM,684.8,100,
9/23/2016 4:43:10 PM,684.6,100,
9/23/2016 4:43:11 PM,684.6,100,
9/23/2016 4:43:12 PM,684.5,100,
9/23/2016 4:43:13 PM,684.4,100,
9/23/2016 4:43:14 PM,684.3,100,
9/23/2016 4:43:15 PM,684.3,100,
9/23/2016 4:43:16 PM,684.2,100,
9/23/2016 4:43:17 PM,684.2,100,
9/23/2016 4:43:18 PM,684.2,100,
9/23/2016 4:43:19 PM,684.2,100,
9/23/2016 4:43:20 PM,684.1,100,
9/23/2016 4:43:21 PM,684.1,100,
9/23/2016 4:43:22 PM,684.1,100,
9/23/2016 4:43:23 PM,684.1,100,
9/23/2016 4:43:24 PM,684.1,100,
9/23/2016 4:43:25 PM,684.1,100,
9/23/2016 4:43:26 PM,684.1,100,
9/23/2016 4:43:28 PM,684.1,100,
9/23/2016 4:43:29 PM,684.1,100,
9/23/2016 4:43:30 PM,684.1,100,
9/23/2016 4:43:31 PM,684.1,100,
9/23/2016 4:43:32 PM,684.1,100,
9/23/2016 4:43:33 PM,684.1,100,
9/23/2016 4:43:34 PM,684.1,100,
9/23/2016 4:43:35 PM,684.1,100,
9/23/2016 4:43:36 PM,684.1,100,
9/23/2016 4:43:37 PM,684.1,100,
9/23/2016 4:43:38 PM,684.1,100,
9/23/2016 4:43:39 PM,684.1,100,
9/23/2016 4:43:40 PM,684.1,100,
9/23/2016 4:43:41 PM,684.1,100,
9/23/2016 4:43:42 PM,684,100,
9/23/2016 4:43:43 PM,684,100,
9/23/2016 4:43:44 PM,684.1,100,
9/23/2016 4:43:45 PM,684.1,100,
9/23/2016 4:43:46 PM,684.1,100,
