START_TIME, END_TIME, CHAMBER, RECIPE, LOT_ID, WAFER_ID, SLOT_NUM
9/27/2016 10:20:03 AM,9/27/2016 10:21:51 AM,SDC1,BVacPrewet,notspecified,notspecified,0
DATE_TIME, Manometer1000,Manometer100,
9/27/2016 10:20:04 AM,693.4,100,
9/27/2016 10:20:05 AM,620.6,100,
9/27/2016 10:20:06 AM,371.7,100,
9/27/2016 10:20:07 AM,202.6,100,
9/27/2016 10:20:08 AM,126.9,99.9,
9/27/2016 10:20:09 AM,90.2,87.3,
9/27/2016 10:20:10 AM,68.3,66.1,
9/27/2016 10:20:11 AM,54.9,52.9,
9/27/2016 10:20:12 AM,46.3,44.2,
9/27/2016 10:20:13 AM,41.2,38.8,
9/27/2016 10:20:14 AM,37,34.4,
9/27/2016 10:20:15 AM,32.6,31,
9/27/2016 10:20:16 AM,30.6,28.5,
9/27/2016 10:20:17 AM,28.7,26.9,
9/27/2016 10:20:18 AM,27.5,25.8,
9/27/2016 10:20:19 AM,26.4,25,
9/27/2016 10:20:20 AM,25.8,24.5,
9/27/2016 10:20:21 AM,25.3,24.1,
9/27/2016 10:20:22 AM,25,23.9,
9/27/2016 10:20:23 AM,24.7,23.6,
9/27/2016 10:20:24 AM,24.5,23.8,
9/27/2016 10:20:25 AM,24.9,24.4,
9/27/2016 10:20:26 AM,25.2,24.7,
9/27/2016 10:20:27 AM,25.3,24.3,
9/27/2016 10:20:28 AM,24.9,23.9,
9/27/2016 10:20:29 AM,24.7,23.7,
9/27/2016 10:20:30 AM,24.4,23.5,
9/27/2016 10:20:31 AM,24.2,23.4,
9/27/2016 10:20:32 AM,24,23.2,
9/27/2016 10:20:33 AM,23.9,23.1,
9/27/2016 10:20:34 AM,23.8,23,
9/27/2016 10:20:35 AM,23.7,22.9,
9/27/2016 10:20:36 AM,23.6,22.8,
9/27/2016 10:20:37 AM,23.5,22.8,
9/27/2016 10:20:38 AM,23.5,22.7,
9/27/2016 10:20:39 AM,23.4,22.7,
9/27/2016 10:20:40 AM,23.4,22.7,
9/27/2016 10:20:41 AM,23.3,22.6,
9/27/2016 10:20:42 AM,23.2,22.5,
9/27/2016 10:20:43 AM,23.1,22.4,
9/27/2016 10:20:44 AM,23.1,22.4,
9/27/2016 10:20:45 AM,23,22.3,
9/27/2016 10:20:46 AM,22.9,22.2,
9/27/2016 10:20:47 AM,22.9,22.2,
9/27/2016 10:20:48 AM,22.9,22.1,
9/27/2016 10:20:49 AM,22.9,22,
9/27/2016 10:20:50 AM,22.8,22,
9/27/2016 10:20:51 AM,22.8,22,
9/27/2016 10:20:52 AM,22.8,21.9,
9/27/2016 10:20:53 AM,22.8,21.9,
9/27/2016 10:20:54 AM,22.7,21.9,
9/27/2016 10:20:55 AM,22.7,21.8,
9/27/2016 10:20:56 AM,22.7,21.8,
9/27/2016 10:20:57 AM,22.6,21.7,
9/27/2016 10:20:58 AM,22.6,21.7,
9/27/2016 10:20:59 AM,22.6,21.7,
9/27/2016 10:21:00 AM,22.6,21.6,
9/27/2016 10:21:01 AM,22.5,21.6,
9/27/2016 10:21:02 AM,22.4,21.5,
9/27/2016 10:21:03 AM,22.4,21.5,
9/27/2016 10:21:04 AM,22.4,21.4,
9/27/2016 10:21:05 AM,22.3,21.4,
9/27/2016 10:21:06 AM,22.3,21.3,
9/27/2016 10:21:07 AM,22.2,21.3,
9/27/2016 10:21:08 AM,22.2,21.3,
9/27/2016 10:21:09 AM,22.2,21.2,
9/27/2016 10:21:10 AM,22.2,21.2,
9/27/2016 10:21:11 AM,22.1,21.2,
9/27/2016 10:21:12 AM,22.1,21.2,
9/27/2016 10:21:13 AM,22.1,21.2,
9/27/2016 10:21:14 AM,22.1,21.2,
9/27/2016 10:21:15 AM,22.1,21.2,
9/27/2016 10:21:16 AM,22.1,21.2,
9/27/2016 10:21:17 AM,22.1,21.2,
9/27/2016 10:21:18 AM,22.1,21.2,
9/27/2016 10:21:19 AM,22.1,21.2,
9/27/2016 10:21:20 AM,22.1,21.2,
9/27/2016 10:21:21 AM,22.1,21.1,
9/27/2016 10:21:22 AM,22,21.1,
9/27/2016 10:21:23 AM,22,21.1,
9/27/2016 10:21:24 AM,22,21.1,
9/27/2016 10:21:25 AM,22,21.1,
9/27/2016 10:21:27 AM,26.9,21.1,
9/27/2016 10:21:28 AM,437.9,84.5,
9/27/2016 10:21:29 AM,577.4,100,
9/27/2016 10:21:30 AM,645.9,100,
9/27/2016 10:21:31 AM,683.6,100,
9/27/2016 10:21:32 AM,688.6,100,
9/27/2016 10:21:33 AM,688.9,100,
9/27/2016 10:21:34 AM,688.8,100,
9/27/2016 10:21:35 AM,688.8,100,
9/27/2016 10:21:36 AM,688.7,100,
9/27/2016 10:21:37 AM,688.7,100,
9/27/2016 10:21:38 AM,688.4,100,
9/27/2016 10:21:39 AM,687.9,100,
9/27/2016 10:21:40 AM,687.4,100,
9/27/2016 10:21:41 AM,687.2,100,
9/27/2016 10:21:42 AM,687,100,
9/27/2016 10:21:43 AM,686.8,100,
9/27/2016 10:21:44 AM,686.8,100,
9/27/2016 10:21:45 AM,686.8,100,
9/27/2016 10:21:46 AM,686.9,100,
9/27/2016 10:21:47 AM,687.2,100,
9/27/2016 10:21:48 AM,687.6,100,
9/27/2016 10:21:49 AM,687.9,100,
9/27/2016 10:21:50 AM,688.1,100,
9/27/2016 10:21:51 AM,688.2,100,
